gene_name	gene_id	transcript_id	ctrl_status	tss_chr_hg38	tss_start_hg38	tss_strand_hg38	meets_filter	rep1_score	rep2_score	mean_score	padj
RP11-22N19.2	ENSG00000273320.1_1	ENST00000609281.1_1	lncRNA	chr7	106285454	+	False	5.137622706103126	1.2314400303890345	3.18453136824608	filter not met
RP11-476H16.1	ENSG00000277020.4_1	ENST00000615483.4_1	lncRNA	chr13	20567026	-	True	2.87060288228362	3.4837919310864973	3.1771974066850577	0.18428983731561982
RP11-532N4.2	ENSG00000235535.7_1	['ENST00000619147.4_1', 'ENST00000625262.2_1']	lncRNA	chr6	123439677	+	False	4.49109431963632	1.862681312307736	3.1768878159720284	filter not met
AC005154.6	ENSG00000196295.11_2	ENST00000626245.1_1	lncRNA	chr7	30524379	-	True	4.541186018728681	1.8100429812516927	3.1756144999901874	0.26087878321693647
CTD-3131K8.2	ENSG00000269439.5_1	ENST00000596643.5_1	lncRNA	chr19	17511905	-	True	4.1611340593982415	2.1801003153587644	3.170617187378503	0.20519996727703238
ZFP42	ENSG00000179059.9_1	ENST00000509524.5_1	diff. expr. mRNA	chr4	187995770	+	True	4.062907010184366	2.2763462377257544	3.169626623955061	0.20519996727703238
PCBP1-AS1	ENSG00000179818.9	ENST00000601395.1	lncRNA	chr2	70070801	-	False	5.152829328036272	1.1847877175876371	3.1688085228119545	filter not met
RP11-500C11.3	ENSG00000272269.1_1	ENST00000606771.1_1	lncRNA	chr6	17706162	+	False	5.116165867371814	1.218638795232998	3.167402331302406	filter not met
WASIR2	ENSG00000231439.4_1	ENST00000527434.1_1	lncRNA	chr16	22928	+	True	4.213839886128543	2.082500461814941	3.1481701739717423	0.22961917446262214
LINC01572	ENSG00000261008.6_2	['ENST00000563770.5_1', 'ENST00000563823.6_1']	lncRNA	chr16	72627685	-	True	3.822704328609832	2.4590510226151205	3.140877675612476	0.20065092678077553
RP11-424I19.2	ENSG00000259182.5_1	ENST00000558515.1_1	lncRNA	chr15	101169517	+	True	3.8928092717091456	2.3878855246241115	3.1403473981666292	0.20425398124019964
RP11-402J6.1	ENSG00000249509.1_1	ENST00000504009.1_1	lncRNA	chr4	112515361	+	True	2.3645673873867192	3.9084003216489056	3.136483854517812	0.20519996727703238
CTD-2054N24.2	ENSG00000259363.5_1	ENST00000622345.1_1	lncRNA	chr15	99838630	+	True	2.9715374935602576	3.2879940171928577	3.1297657553765577	0.18428983731561982
RP11-93B14.4	ENSG00000223669.1_1	ENST00000430184.1_1	lncRNA	chr20	62735527	-	True	4.383631200183164	1.8743214999369264	3.1289763500600447	0.2915332205969691
RP11-87G24.3	ENSG00000267568.6_2	ENST00000585902.2_1	lncRNA	chr17	76953709	-	False	4.5179972627434815	1.7369910997001436	3.127494181221813	filter not met
RP11-687M24.7	ENSG00000259290.1_2	ENST00000560744.1_1	lncRNA	chr11	125188115	+	False	3.430585092242712	2.8218290685887997	3.1262070804157562	filter not met
RP3-449M8.6	ENSG00000259005.1_1	ENST00000556370.1_1	lncRNA	chr14	74474678	-	False	4.987314429014952	1.2650318922151664	3.1261731606150587	filter not met
AC012456.4	ENSG00000230790.2_1	ENST00000431500.2_1	lncRNA	chr2	11745298	-	False	4.294093218490378	1.954456895331716	3.124275056911047	filter not met
RP11-123O10.4	ENSG00000256248.1_2	ENST00000535721.1_1	lncRNA	chr12	67069612	-	True	4.3603818578817215	1.8774095975958631	3.1188957277387925	0.2915332205969691
RP11-461A8.5	ENSG00000276754.1_1	ENST00000622137.1_1	lncRNA	chr16	3686998	+	False	4.276939734308076	1.9568531203792057	3.116896427343641	filter not met
RP1-12G14.7	ENSG00000233330.1_1	ENST00000419134.1_1	lncRNA	chr6	149592662	-	False	4.737778812730563	1.4927862182676503	3.1152825154991066	filter not met
RP11-284N8.3	ENSG00000259834.1_1	ENST00000566942.1_1	lncRNA	chr1	110656580	-	True	2.397210800275862	3.819888424910672	3.108549612593267	0.20519996727703238
LINC00444	ENSG00000234689.1_1	ENST00000435617.1_1	lncRNA	chr13	47907356	-	False	4.574290548485771	1.6164588145069219	3.0953746814963465	filter not met
IQCH-AS1	ENSG00000259673.5_1	['ENST00000559298.5_1', 'ENST00000561232.5_1']	lncRNA	chr15	67521599	-	True	3.2928595729496144	2.8930546003592124	3.0929570866544136	0.20065092678077553
HTR3E-AS1	ENSG00000238020.1_1	ENST00000431427.1_1	lncRNA	chr3	184105177	-	True	3.1846559046743965	3.000302284632185	3.0924790946532905	0.19329181901771528
CTD-2105E13.16	ENSG00000276831.1_1	ENST00000621389.1_1	lncRNA	chr19	55339203	-	True	3.7931159580374496	2.3874512399959777	3.090283599016714	0.20519996727703238
TYMSOS	ENSG00000176912.3_2	['ENST00000323813.3_1', 'ENST00000585033.1_1']	lncRNA	chr18	658290	-	True	3.386276071498596	2.786524094697432	3.0864000830980136	0.20425398124019964
AC092669.3	ENSG00000232164.1_1	ENST00000428647.1_1	lncRNA	chr2	66383232	+	False	4.089323421151984	2.080422671958896	3.0848730465554395	filter not met
AC113189.5	ENSG00000233223.2_1	['ENST00000415124.1_1', 'ENST00000417897.1_1']	lncRNA	chr17	7584085	-	True	2.804942957942291	3.362616978493112	3.0837799682177014	0.20425398124019964
RP11-10N16.3	ENSG00000232298.2_1	ENST00000437965.1_1	lncRNA	chr1	24321921	-	False	3.849640653005032	2.3159784809453283	3.08280956697518	filter not met
RP1-128O3.4	ENSG00000230248.1_1	ENST00000419801.1_1	lncRNA	chr6	108275642	+	False	4.066350254907793	2.081582943053915	3.0739665989808533	filter not met
RP11-227D13.5	ENSG00000273925.1_1	ENST00000616350.1_1	lncRNA	chr15	48663055	-	False	4.958251469353617	1.179803118166479	3.069027293760048	filter not met
RP11-396C23.2	ENSG00000225518.2_1	['ENST00000412855.2_1', 'ENST00000602806.1_1']	lncRNA	chr1	226083585	+	False	4.88862593970299	1.245081651520991	3.0668537956119906	filter not met
GLIDR	ENSG00000278175.2_1	['ENST00000625350.1_1', 'ENST00000627065.1_1']	lncRNA	chr9	39810061	-	True	3.4327217142973923	2.7009760979841104	3.066848906140751	0.20519996727703238
PROX1-AS1	ENSG00000230461.8_2	['ENST00000626228.2_1', 'ENST00000630180.2_1']	lncRNA	chr1	213987546	-	False	3.6410944459074006	2.489709637771102	3.065402041839252	filter not met
CTC-459F4.3	ENSG00000267575.6_2	['ENST00000585917.5_1', 'ENST00000586784.1_1', 'ENST00000588122.5_1', 'ENST00000590628.1_1', 'ENST00000592404.5_1']	lncRNA	chr19	27793463	+	False	4.464227112924454	1.6654323769738006	3.0648297449491277	filter not met
CTB-31O20.6	ENSG00000267125.2_1	ENST00000592884.2_1	lncRNA	chr19	1852146	+	False	2.1420301670209216	3.980493595924491	3.0612618814727064	filter not met
SEPSECS-AS1	ENSG00000281501.1_2	['ENST00000507794.2_1', 'ENST00000510415.1_1']	lncRNA	chr4	25160671	+	False	3.891129273581977	2.2206024954087598	3.055865884495368	filter not met
CTD-2515A14.1	ENSG00000261669.1_1	ENST00000568895.1_1	lncRNA	chr16	24819738	-	False	4.432133319966186	1.6712515118830815	3.051692415924634	filter not met
RP11-360P21.2	ENSG00000229102.1_1	ENST00000435560.1_1	lncRNA	chr3	179147964	-	True	4.188689938557292	1.9134580540811437	3.0510739963192184	0.2915332205969691
CTD-2574D22.4	ENSG00000260114.2_2	ENST00000567795.2_1	lncRNA	chr16	29921904	-	True	3.697351865092634	2.403403987755357	3.0503779264239954	0.22930700834046347
RP4-800J21.3	ENSG00000218018.2_1	ENST00000417346.1_1	lncRNA	chr20	57393038	-	False	4.13195015929761	1.9655687815830123	3.0487594704403107	filter not met
RP11-405M12.2	ENSG00000278911.1_1	ENST00000624305.1_1	lncRNA	chr18	75106259	-	True	1.8968605242797845	4.1997580736660955	3.0483092989729395	0.33604829593888413
RP4-742C19.13	ENSG00000279833.1_1	ENST00000624656.1_1	lncRNA	chr22	39133090	+	False	3.79431278721414	2.300343165918089	3.0473279765661143	filter not met
AC010761.9	ENSG00000265474.1_1	ENST00000577325.1_1	lncRNA	chr17	28747877	-	True	2.8677646520863584	3.2155440786986875	3.0416543653925228	0.20425398124019964
CTD-2047H16.4	ENSG00000263069.5_1	['ENST00000573394.1_1', 'ENST00000575034.5_1']	lncRNA	chr17	80415116	-	False	3.1025298749620376	2.9800905189888125	3.041310196975425	filter not met
LINC01088	ENSG00000249307.5_1	['ENST00000437737.3_1', 'ENST00000511895.1_1']	lncRNA	chr4	79211666	+	False	4.461905661492525	1.6163405238289383	3.0391230926607316	filter not met
CTC-236F12.4	ENSG00000248727.5_1	ENST00000506836.5_1	lncRNA	chr5	56481767	-	False	3.1320541527984416	2.9340560283041466	3.0330550905512936	filter not met
RP5-942I16.1	ENSG00000234215.2_1	ENST00000436600.2_1	lncRNA	chr7	69597417	-	False	4.3989693079514725	1.6650892680072988	3.0320292879793858	filter not met
LINC00244	ENSG00000279418.1_1	ENST00000625073.1_1	lncRNA	chr7	156540491	+	True	3.6763256860545215	2.3863932511857744	3.0313594686201477	0.22961917446262214
AC022182.1	ENSG00000254777.5_1	ENST00000529234.5_1	lncRNA	chr8	60910553	+	True	3.762135551690857	2.2932508618864085	3.0276932067886326	0.24003230320415997
CTD-2058B24.2	ENSG00000259048.1_1	ENST00000555342.1_1	lncRNA	chr14	38091157	-	True	4.114071891784499	1.934182134586374	3.0241270131854363	0.2915332205969691
RP11-210K20.5	ENSG00000276282.1_2	ENST00000616300.1_1	lncRNA	chr18	31896409	-	False	3.91773977963195	2.127743817866817	3.022741798749384	filter not met
RP11-1144P22.1	ENSG00000254277.1_1	['ENST00000519840.1_1', 'ENST00000521131.1_1']	lncRNA	chr8	71675353	+	True	4.248084797856474	1.7899100772468326	3.0189974375516533	0.34282843281888736
RP11-465L10.10	ENSG00000204044.6_1	['ENST00000419897.1_1', 'ENST00000535913.2_1']	lncRNA	chr20	46021886	-	True	4.540683676654235	1.4938803152148437	3.0172819959345394	0.41567348614256333
RP11-556I13.2	ENSG00000268170.2_1	ENST00000595842.2_1	lncRNA	chr7	143222266	-	True	4.313685975527148	1.7073951858487484	3.0105405806879486	0.3835131934874126
RP11-770J1.3	ENSG00000255435.6_1	['ENST00000525992.2_1', 'ENST00000554407.5_1', 'ENST00000556583.1_1']	lncRNA	chr11	118531140	-	True	3.2921347289556224	2.728731700773527	3.0104332148645754	0.22961917446262214
RP5-973N23.4	ENSG00000227516.1_1	ENST00000417465.1_1	lncRNA	chr6	41868622	+	False	3.2610793283921717	2.7587367063471286	3.0099080173696504	filter not met
RP11-654A16.3	ENSG00000259475.1_2	ENST00000559468.1_1	lncRNA	chr15	99105876	-	True	4.170800037973823	1.846717726482632	3.008758882228228	0.33116181391134886
IQCH-AS1	ENSG00000259673.5_1	ENST00000558025.1_1	lncRNA	chr15	67414178	-	False	4.38852044973781	1.6225466094579741	3.005533529597892	filter not met
LINC00426	ENSG00000238121.5_1	ENST00000452659.5_1	lncRNA	chr13	30373031	-	True	2.887948803357359	3.1227255456392267	3.0053371744982926	0.20425398124019964
RP11-180C1.1	ENSG00000250038.5_1	ENST00000515720.1_1	lncRNA	chr4	28402894	-	True	1.5224801576456162	4.485483370891617	3.0039817642686164	0.4722230678402723
RP11-182J1.13	ENSG00000259774.1_1	ENST00000559866.1_1	lncRNA	chr15	84421660	+	True	2.8856821201627105	3.120656744443165	3.003169432302938	0.20425398124019964
FAM46B	ENSG00000158246.7_1	ENST00000289166.5_1	diff. expr. mRNA	chr1	27012845	-	True	3.1117681957482146	2.8783512966148055	2.9950597461815094	0.22106253478649004
AC091729.9	ENSG00000229043.2_1	ENST00000423008.1_1	lncRNA	chr7	1160377	+	False	3.2312505745518005	2.7579472436083603	2.9945989090800804	filter not met
CTD-2303H24.2	ENSG00000273018.5_2	ENST00000420856.6_2	lncRNA	chr17	18529327	-	False	4.979728586417836	1.007097895525639	2.9934132409717376	filter not met
RP11-415J8.3	ENSG00000225313.5_1	ENST00000625117.1_1	lncRNA	chr1	33313516	+	False	3.1732444404904037	2.8132028641556626	2.9932236523230333	filter not met
CTD-2228K2.7	ENSG00000225138.7_1	ENST00000607286.5_1	lncRNA	chr5	473219	+	True	3.3446131722361208	2.6383401347533417	2.991476653494732	0.24003230320415997
RP11-69E11.4	ENSG00000182109.7_2	ENST00000458207.5_1	lncRNA	chr1	39537666	-	True	3.2211519678914438	2.7605891101070137	2.9908705389992285	0.22961917446262214
RP11-12M5.4	ENSG00000231966.1_1	ENST00000442108.1_1	lncRNA	chr1	179836123	-	True	3.267006780117637	2.7103746062643657	2.9886906931910016	0.23823398841808902
CTD-2215E18.1	ENSG00000251513.2_2	ENST00000504578.2_1	lncRNA	chr5	97089075	+	False	5.190053795690943	0.7865288641971322	2.9882913299440377	filter not met
RP11-43F13.4	ENSG00000272347.1_1	ENST00000606540.1_1	lncRNA	chr5	1004767	+	False	4.4604933542165295	1.5093717423618038	2.9849325482891667	filter not met
AC005523.2	ENSG00000269604.1_1	ENST00000601192.1_1	lncRNA	chr19	4795554	-	False	4.079748361264536	1.8844285653023969	2.9820884632834663	filter not met
RP11-272P10.2	ENSG00000234740.1_2	ENST00000442428.1_1	lncRNA	chr9	13279196	-	False	4.114615319323095	1.849085489056316	2.9818504041897054	filter not met
RP4-616B8.4	ENSG00000261431.1_1	ENST00000570096.1_1	lncRNA	chr20	38962161	-	True	3.1086714022216535	2.8508597418616684	2.9797655720416607	0.22727280795769697
TCERG1L-AS1	ENSG00000230098.1_1	ENST00000436942.1_1	lncRNA	chr10	131094903	+	False	4.872149233510521	1.0873734247980646	2.979761329154293	filter not met
RP11-232D9.3	ENSG00000230159.1_1	ENST00000446495.1_1	lncRNA	chrX	116694208	-	True	2.877343071041534	3.080438280967418	2.9788906760044758	0.20519996727703238
LINC00632	ENSG00000203930.10_1	ENST00000602535.1_1	lncRNA	chrX	140764596	+	True	3.6664520110650014	2.290226397711886	2.978339204388444	0.2673824796420886
AC116614.1	ENSG00000235688.2_1	ENST00000456949.2_1	lncRNA	chr2	950273	-	False	4.351902146631828	1.6007315504744728	2.9763168485531506	filter not met
AC002128.5	ENSG00000271366.1_1	ENST00000604161.1_1	lncRNA	chr19	35253638	-	True	4.23023318870804	1.7151068594866752	2.9726700240973574	0.38206778554104076
RP11-307C19.1	ENSG00000259362.2_1	ENST00000561283.2_1	lncRNA	chr15	77525605	+	False	3.5895626745606983	2.3506683339226058	2.970115504241652	filter not met
RP11-218I21.2	ENSG00000280431.1_1	ENST00000624765.1_1	lncRNA	chr13	34079073	+	False	3.7762603272292012	2.158517395494665	2.9673888613619326	filter not met
RP1-40E16.9	ENSG00000230269.6_1	['ENST00000425384.6_1', 'ENST00000435043.2_1']	lncRNA	chr6	3195772	-	False	2.808769017876194	3.125197716611363	2.9669833672437784	filter not met
CTD-2383I20.1	ENSG00000249994.1_1	ENST00000506305.1_1	lncRNA	chr5	4042242	-	True	4.225985215356541	1.7046606628977916	2.9653229391271663	0.38502454725904245
CH507-42P11.7	ENSG00000280095.1_1	ENST00000623983.1_1	lncRNA	chr21	43457030	-	True	3.556980863820281	2.3721725026717926	2.9645766832460367	0.2580882047361974
CTD-2105E13.15	ENSG00000269275.1_1	ENST00000595064.1_1	lncRNA	chr19	55377875	-	False	3.99278095422875	1.9315924346572209	2.9621866944429858	filter not met
RP1-93H18.1	ENSG00000240050.5_2	['ENST00000449314.5_1', 'ENST00000453463.1_1']	lncRNA	chr6	116280135	+	True	3.834061861343652	2.0893526791834005	2.9617072702635263	0.2915332205969691
SNHG22	ENSG00000267322.2_1	ENST00000615535.1_1	lncRNA	chr18	49814023	+	True	2.8332799877221024	3.0877015172993336	2.9604907525107182	0.21000728502323465
CTA-109P11.4	ENSG00000258114.1_1	ENST00000549104.1_1	lncRNA	chr10	117425193	+	False	4.260678356653598	1.658061758211657	2.959370057432628	filter not met
RP11-184E9.1	ENSG00000245662.2_1	ENST00000502100.2_1	lncRNA	chr5	25190717	+	True	3.695043095544946	2.2183853997430503	2.9567142476439976	0.278350051026476
RP11-673E1.1	ENSG00000251600.5_2	ENST00000509873.5_1	lncRNA	chr4	143912309	+	False	3.4369321946192537	2.474571309025708	2.955751751822481	filter not met
DKK1	ENSG00000107984.9_1	ENST00000476752.1_1	diff. expr. mRNA	chr10	52315257	+	True	3.5996195610204764	2.3078569343792408	2.9537382476998584	0.278350051026476
LINC00882	ENSG00000242759.6_2	ENST00000606742.5_1	lncRNA	chr3	107129968	-	False	4.08811946789837	1.81327310337917	2.9506962856387697	filter not met
C1orf143	ENSG00000228208.6_1	ENST00000443836.5_1	lncRNA	chr1	218510096	+	False	4.4703779713894205	1.429057026949644	2.9497174991695334	filter not met
CCDC18-AS1	ENSG00000223745.7_2	ENST00000447577.5_1	lncRNA	chr1	93340519	-	False	4.922930311909044	0.9689621254920004	2.9459462187005223	filter not met
RP11-379B18.5	ENSG00000241288.7_1	ENST00000601985.5_1	lncRNA	chr3	125873847	-	True	3.6723572817825754	2.2188245314817925	2.945590906632184	0.28702659803498004
AP003068.23	ENSG00000254614.2_1	ENST00000528551.1_1	lncRNA	chr11	65181580	-	True	3.723204451190832	2.1616453684842707	2.9424249098375514	0.2915332205969691
RP11-849N15.5	ENSG00000279567.1_1	ENST00000623654.1_1	lncRNA	chr17	15365323	+	True	3.879905311739038	2.0034673810070958	2.941686346373067	0.3393579765102984
ATG10-IT1	ENSG00000236447.2_2	ENST00000396880.3_1	lncRNA	chr5	81991995	+	True	2.9515178025036914	2.9171415881954483	2.93432969534957	0.22961917446262214
RP1-292L20.3	ENSG00000274818.1_1	ENST00000616634.1_1	lncRNA	chr14	70907323	-	True	3.097341916105929	2.7702671673424715	2.9338045417242005	0.23823398841808902
RP11-249C24.11	ENSG00000259923.1_2	ENST00000568608.1_1	lncRNA	chr16	56648176	+	True	1.57508714390434	4.292098433428067	2.9335927886662034	0.460973678680184
RP11-627G18.2	ENSG00000264012.1_1	ENST00000578504.1_1	lncRNA	chr18	22176730	-	False	3.4559904688389533	2.4081712843764724	2.9320808766077127	filter not met
LAMTOR5-AS1	ENSG00000224699.8_1	ENST00000631307.2_1	lncRNA	chr1	110411020	+	False	4.824596651506061	1.0347707470413172	2.929683699273689	filter not met
RP11-154D6.1	ENSG00000232295.7_2	ENST00000602418.5_1	lncRNA	chr6	71284919	-	True	3.7093188279214937	2.1483718995600958	2.9288453637407947	0.3093181260833274
ITIH4-AS1	ENSG00000239799.1_1	ENST00000478366.1_1	lncRNA	chr3	52823954	+	True	2.6938436658928238	3.1631334848943937	2.928488575393609	0.22961917446262214
RP11-794M8.1	ENSG00000267239.1_1	ENST00000586278.1_1	lncRNA	chr18	13217228	-	False	4.3313493954482905	1.5255310506282298	2.9284402230382596	filter not met
RP11-327I22.5	ENSG00000224303.1	ENST00000447613.1	lncRNA	chr9	66179448	-	True	3.6567377168160187	2.1991435832663666	2.9279406500411933	0.2915332205969691
AC004878.2	ENSG00000224804.4	ENST00000452986.1	lncRNA	chr7	74976890	-	False	4.376519041725416	1.4793538689631214	2.927936455344269	filter not met
LINC01176	ENSG00000281404.1_2	ENST00000628121.1_1	lncRNA	chr7	30390885	+	False	4.521776937989202	1.3331775235281214	2.9274772307586616	filter not met
CTB-41I6.2	ENSG00000265975.1_1	ENST00000578788.1_1	lncRNA	chr17	8967298	+	False	4.6109456207167865	1.2431444523237396	2.927045036520263	filter not met
RP11-61K9.3	ENSG00000275964.1_1	ENST00000620617.1_1	lncRNA	chr13	19863865	+	True	3.567868960494351	2.281900388977697	2.924884674736024	0.28702659803498004
RP11-139H15.6	ENSG00000277548.1_2	ENST00000618841.1_1	lncRNA	chr15	55346751	-	True	2.799962676290844	3.0458238578515453	2.9228932670711947	0.22961917446262214
CTB-5E10.3	ENSG00000267633.1_1	ENST00000591826.1_1	lncRNA	chr19	13774710	-	False	4.21127995081221	1.6315109553665823	2.921395453089396	filter not met
RP11-327P2.5	ENSG00000231856.2_1	ENST00000618844.1_1	lncRNA	chr13	51803835	+	False	3.9605045484812296	1.870637792980608	2.915571170730918	filter not met
RP11-744A16.4	ENSG00000281856.1_2	ENST00000628484.1_1	lncRNA	chr17	19219378	+	False	4.142326719680296	1.688175490513652	2.915251105096974	filter not met
AL035610.1	ENSG00000232079.6_1	ENST00000631186.1_1	lncRNA	chr21	28087142	+	False	3.5412732913308798	2.2871066486613274	2.914189969996104	filter not met
MIR193BHG	ENSG00000262454.2_1	ENST00000634265.1_1	lncRNA	chr16	14301383	+	True	3.0433336301703187	2.7820645770240398	2.9126991035971788	0.24707303990507135
RP11-565F19.4	ENSG00000262815.1_2	ENST00000576477.1_1	lncRNA	chr17	9464742	+	False	3.535209314503036	2.286151216071977	2.9106802652875063	filter not met
RP11-538I12.3	ENSG00000260922.1_1	ENST00000561672.1_1	lncRNA	chr16	77234821	+	True	3.051715061998936	2.767343693237585	2.90952937761826	0.2540937258973259
PKNOX2-AS1	ENSG00000254880.1_1	ENST00000532316.1_1	lncRNA	chr11	125164608	-	True	3.2228074965133007	2.5927361290702433	2.907771812791772	0.2636128353381506
RP11-1109F11.5	ENSG00000271259.1_1	ENST00000605051.1_1	lncRNA	chr12	89371504	+	False	4.246378697665741	1.5691372803115111	2.9077579889886267	filter not met
SNHG14	ENSG00000224078.12_2	ENST00000626200.2_1	lncRNA	chr15	25116545	+	False	4.061041501861191	1.7510412537140858	2.9060413777876386	filter not met
RP11-956E11.1	ENSG00000257507.1_1	ENST00000549261.1_1	lncRNA	chr12	69449470	+	True	2.9933478085154914	2.807196498848984	2.9002721536822387	0.2560195707209741
RP5-1180E21.5	ENSG00000273221.1_1	ENST00000610049.1_1	lncRNA	chr1	111184787	-	False	4.393966926364607	1.40342729188152	2.898697109123064	filter not met
RP11-673E1.1	ENSG00000251600.5_2	ENST00000510536.5_1	lncRNA	chr4	143937867	+	True	3.8183371126250614	1.968196919154864	2.8932670158899625	0.3470778868909374
HM13-IT1	ENSG00000235313.1_2	ENST00000421894.1_1	lncRNA	chr20	31562686	+	False	1.1489228369132936	4.636033727716987	2.8924782823151407	filter not met
