#chrom	start	end	name	score	strand	size	num_data	min	max	mean	median
chr8	144120164	144121164	ENST00000395172.5_1	0	+	1000	1000	-3.61	0.94	-0.01	0.27
chrX	118602555	118603555	ENST00000395539.2_1	0	-	1000	1000	-6.59	8.72	0.33	0.10
chr11	32456668	32457668	ENST00000395900.1	0	+	1000	1000	-3.19	7.72	0.82	0.45
chr2	228189386	228190386	ENST00000396588.6_1	0	-	1000	1000	-9.64	4.96	0.09	0.03
chr5	81287315	81288315	ENST00000396880.3_1	0	+	1000	1000	-3.31	1.56	0.06	0.31
chr2	178256919	178257919	ENST00000397057.6_1	0	-	1000	1000	-5.56	4.28	0.72	0.41
chr21	37732017	37733017	ENST00000397184.2_1	0	+	1000	1000	-3.79	9.58	1.08	0.19
chr10	5987368	5988368	ENST00000397264.4_1	0	-	1000	1000	-3.76	2.33	-0.16	-0.09
chr19	15939308	15940308	ENST00000397381.4_1	0	+	1000	1000	-3.95	0.86	0.01	0.21
chr7	154719714	154720714	ENST00000397551.6_1	0	+	1000	1000	-3.78	0.57	0.01	0.31
chr7	116593450	116594450	ENST00000397750.7_1	0	+	1000	1000	-5.25	5.11	0.41	0.13
chr21	46359352	46360352	ENST00000397841.5_1	0	-	1000	1000	-4.95	3.74	-0.17	-0.11
chr9	83485710	83486710	ENST00000397864.2_1	0	-	1000	1000	-3.49	4.80	0.24	0.16
chr7	77325083	77326083	ENST00000398043.2_1	0	-	1000	1000	-3.98	5.43	0.57	0.26
chr17	44270466	44271466	ENST00000398275.4_1	0	+	1000	1000	-3.80	3.83	0.91	0.77
chr14	101299027	101300027	ENST00000398461.5_1	0	+	1000	1000	-6.32	3.48	-0.39	-0.24
chr14	101296470	101297470	ENST00000398474.7_1	0	+	1000	1000	-5.28	3.53	0.56	0.39
chr17	37775367	37776367	ENST00000398554.1_1	0	+	1000	1000	-5.46	4.51	0.14	0.04
chr4	62008902	62009902	ENST00000398777.3_1	0	+	1000	1000	-4.43	3.37	0.11	0.08
chr1	44173309	44174309	ENST00000398804.7_1	0	-	1000	1000	-4.18	4.19	0.19	0.12
chr17	30469691	30470691	ENST00000398832.2_1	0	-	1000	1000	-4.63	4.74	0.26	0.10
chr17	28902983	28903983	ENST00000398849.6_1	0	+	1000	1000	-3.58	0.85	0.07	0.14
chr3	47645306	47646306	ENST00000398957.1_1	0	-	1000	1000	-7.43	2.78	-0.02	0.02
chr11	59051038	59052038	ENST00000399003.1_1	0	-	1000	1000	-5.10	3.81	0.10	0.04
chr17	19061924	19062924	ENST00000399083.1_1	0	-	1000	1000	-3.85	2.47	-0.01	-0.02
chr17	18996054	18997054	ENST00000399091.1_1	0	+	1000	1000	-4.48	2.69	-0.08	-0.07
chr17	18996054	18997054	ENST00000399093.2_1	0	+	1000	1000	-4.48	2.69	-0.08	-0.07
chr11	113688019	113689019	ENST00000399123.2_1	0	+	1000	1000	-5.23	9.08	0.38	0.05
chr4	172484918	172485918	ENST00000399152.2_1	0	-	1000	1000	-4.15	1.28	-0.01	0.16
chr6	30797905	30798905	ENST00000399196.1_1	0	-	1000	1000	-3.96	1.69	-0.04	-0.07
chr3	155461015	155462015	ENST00000399242.3_1	0	-	1000	1000	-5.37	3.63	0.00	-0.03
chr6	13283187	13284187	ENST00000399446.6_1	0	-	1000	1000	-9.66	9.87	0.60	-0.02
chr10	51370800	51371800	ENST00000399508.2	0	-	1000	1000	-4.82	7.78	0.97	0.68
chr17	6915156	6916156	ENST00000399540.2_1	0	-	1000	1000	-4.87	7.72	0.19	-0.04
chr17	6915156	6916156	ENST00000399541.6_1	0	-	1000	1000	-4.87	7.72	0.19	-0.04
chrX	68398898	68399898	ENST00000399711.1_1	0	+	1000	1000	-4.02	3.67	0.72	0.48
chr5	17216628	17217628	ENST00000399760.2_1	0	-	1000	1000	-5.39	3.64	-0.01	0.00
chr12	8387979	8388979	ENST00000399866.3_1	0	+	1000	1000	-6.35	7.81	0.62	0.17
chr10	6319400	6320400	ENST00000399868.2_1	0	+	1000	1000	-4.65	0.63	-0.03	0.21
chr5	996934	997934	ENST00000399869.1_1	0	-	1000	1000	-2.99	1.10	-0.02	0.28
chr14	24422378	24423378	ENST00000399886.2_1	0	-	1000	1000	-5.85	6.47	-0.02	-0.04
chr22	37359949	37360949	ENST00000400221.1_1	0	+	1000	1000	-4.49	1.96	-0.06	-0.03
chr13	91999441	92000441	ENST00000400282.6_1	0	+	1000	1000	-4.63	7.08	1.05	0.65
chr21	35303418	35304418	ENST00000400353.6_1	0	+	1000	1000	-4.02	3.19	-0.03	0.08
chr21	46707497	46708497	ENST00000400362.2_1	0	+	1000	1000	-6.55	3.06	-0.49	-0.33
chr13	41034046	41035046	ENST00000400431.2_1	0	-	1000	1000	-3.72	3.00	0.04	0.08
chr20	37074815	37075815	ENST00000400436.6_1	0	+	1000	1000	-5.35	3.17	-0.31	-0.12
chr1	142618304	142619304	ENST00000400755.3	0	+	1000	1000	-3.34	0.41	-0.07	0.20
chr11	62105060	62106060	ENST00000400902.4_1	0	-	1000	1000	-5.19	5.78	0.13	0.07
chr1	238648809	238649809	ENST00000400946.2_1	0	-	1000	1000	-3.87	2.60	0.00	0.22
chr11	72926458	72927458	ENST00000400985.3_1	0	-	1000	1000	-2.98	3.60	0.14	0.07
chr1	147483831	147484831	ENST00000401008.6_1	0	-	1000	1000	-3.40	0.73	-0.02	0.37
chr1	113392506	113393506	ENST00000401018.5_1	0	-	1000	1000	-4.43	2.54	-0.26	-0.15
chr13	112247811	112248811	ENST00000401043.3_1	0	+	1000	1000	-4.50	3.58	-0.18	-0.14
chr16	2321329	2322329	ENST00000401276.3_1	0	+	1000	1000	-8.42	3.33	-0.41	-0.25
chr7	155436600	155437600	ENST00000401694.4_1	0	-	1000	1000	-4.70	3.34	-0.02	-0.04
chrX	69369096	69370096	ENST00000403371.2_1	0	-	1000	1000	-3.60	8.85	0.38	0.29
chr2	241395617	241396617	ENST00000404327.3_1	0	-	1000	1000	-5.22	2.80	-0.60	-0.41
chr2	10591574	10592574	ENST00000404616.2_1	0	+	1000	1000	-8.47	3.44	-0.02	-0.03
chr1	15478438	15479438	ENST00000404665.3_1	0	-	1000	1000	-4.06	3.57	-0.08	-0.04
chr6	93433044	93434044	ENST00000404689.2_1	0	-	1000	1000	-4.76	0.17	-0.02	0.14
chr11	126872604	126873604	ENST00000404882.3_1	0	+	1000	1000	-4.89	4.18	0.50	0.33
chr19	12097971	12098971	ENST00000406892.6_1	0	+	1000	1000	-7.57	1.84	-0.21	-0.07
chr2	241625254	241626254	ENST00000407635.2_1	0	+	1000	1000	-3.18	0.20	-0.00	0.17
chr16	90095299	90096299	ENST00000408886.3_1	0	-	1000	1000	-4.61	2.55	-0.21	-0.11
chr12	62997018	62998018	ENST00000408887.3_1	0	-	1000	1000	-4.39	8.86	0.98	0.23
chr5	442712	443712	ENST00000408966.4_1	0	-	1000	1000	-8.23	2.91	-0.35	-0.25
chr2	87754498	87755498	ENST00000409054.1_1	0	+	1000	1000	-6.50	5.27	0.45	0.18
chr2	239139809	239140809	ENST00000409376.5_1	0	-	1000	1000	-5.51	5.90	0.67	-0.02
chr2	240322600	240323600	ENST00000409526.1_1	0	+	1000	1000	-4.45	3.80	0.28	0.18
chr2	112252172	112253172	ENST00000409569.2_1	0	-	1000	1000	-6.11	5.58	0.47	0.15
chr21	26705639	26706639	ENST00000409758.1_1	0	-	1000	1000	-3.64	3.61	0.08	0.03
chr2	171570582	171571582	ENST00000409786.1_1	0	-	1000	1000	-7.74	9.28	0.70	0.05
chr2	202981269	202982269	ENST00000409819.1_1	0	-	1000	1000	-3.92	3.74	0.11	0.07
chr2	198557331	198558331	ENST00000409845.1_1	0	+	1000	1000	-2.46	0.06	-0.03	0.05
chr2	238342965	238343965	ENST00000409910.1_1	0	-	1000	1000	-6.15	2.42	-0.41	-0.25
chr2	239139809	239140809	ENST00000409942.4_1	0	-	1000	1000	-5.51	5.90	0.67	-0.02
chr22	38429853	38430853	ENST00000410099.1_1	0	-	1000	1000	-4.78	4.07	-0.24	-0.12
chr7	111990096	111991096	ENST00000411413.1_1	0	-	1000	1000	-3.73	3.40	0.23	0.15
chr2	219222206	219223206	ENST00000411433.1_1	0	-	1000	1000	-8.21	4.88	0.17	0.19
chr2	204954681	204955681	ENST00000411436.1_1	0	+	1000	1000	-5.39	6.06	1.60	1.27
chr9	109426238	109427238	ENST00000411451.2_2	0	+	1000	1000	-3.16	3.97	0.30	0.20
chr20	48788627	48789627	ENST00000411453.2_1	0	+	1000	1000	-3.94	1.74	0.03	0.06
chr1	182037888	182038888	ENST00000411509.1_1	0	-	1000	1000	-3.81	3.21	0.05	0.01
chr22	25677758	25678758	ENST00000411511.5_1	0	-	1000	1000	-6.49	3.35	-0.10	-0.04
chr7	154719714	154720714	ENST00000411526.5_1	0	+	1000	1000	-3.78	0.57	0.01	0.31
chr7	13140558	13141558	ENST00000411542.1_1	0	+	1000	1000	-3.49	3.37	0.10	0.06
chr6	26523179	26524179	ENST00000411553.2_1	0	+	1000	1000	-3.87	0.43	0.10	0.22
chr17	46018258	46019258	ENST00000411573.6_1	0	-	1000	1000	-3.84	6.66	0.52	0.22
chr6	138059687	138060687	ENST00000411615.5_1	0	-	1000	1000	-4.85	3.11	-0.15	-0.08
chr4	53578142	53579142	ENST00000411630.6_1	0	+	1000	1000	-6.05	3.76	-0.24	-0.23
chr6	36353897	36354897	ENST00000411643.1_1	0	+	1000	1000	-4.03	3.43	-0.06	-0.02
chr10	120116558	120117558	ENST00000411666.5_1	0	+	1000	1000	-5.18	9.39	1.73	0.39
chr1	93810847	93811847	ENST00000411670.5_1	0	-	1000	1000	-4.46	4.25	0.23	0.14
chr2	27236341	27237341	ENST00000411685.6_1	0	-	1000	1000	-5.39	2.72	0.04	0.03
chr21	45579467	45580467	ENST00000411694.1_1	0	-	1000	1000	-5.45	2.63	-0.28	-0.13
chr2	109294557	109295557	ENST00000411710.1_1	0	-	1000	1000	-3.83	3.91	0.08	0.06
chr2	98088622	98089622	ENST00000411738.1	0	-	1000	1000	-4.29	3.33	0.30	0.24
chr1	142618304	142619304	ENST00000411746.1	0	+	1000	1000	-3.34	0.41	-0.07	0.20
chr11	2018483	2019483	ENST00000411754.5_1	0	-	1000	1000	-5.79	4.46	0.27	0.21
chr1	144284357	144285357	ENST00000411795.2	0	-	1000	1000	-4.64	6.17	0.53	0.20
chr1	95975199	95976199	ENST00000411798.1_1	0	+	1000	1000	-3.40	4.72	0.52	0.24
chr1	24233102	24234102	ENST00000411815.3_1	0	+	1000	1000	-3.44	1.05	0.04	0.20
chr20	2187337	2188337	ENST00000411839.1_1	0	+	1000	1000	-6.34	3.24	-0.44	-0.25
chr7	125557417	125558417	ENST00000411856.1_1	0	+	1000	1000	-3.22	0.80	0.00	0.11
chr11	2017950	2018950	ENST00000411861.5_1	0	-	1000	1000	-5.36	4.46	0.31	0.22
chr2	27283407	27284407	ENST00000411862.1_1	0	+	1000	1000	-4.55	3.10	-0.02	0.06
chrX	42111213	42112213	ENST00000411879.5_1	0	+	1000	1000	-2.56	1.69	0.35	0.28
chr6	111682395	111683395	ENST00000411895.1_1	0	-	1000	1000	-7.16	3.17	0.05	0.04
chr10	105211710	105212710	ENST00000411906.1_1	0	+	1000	1000	-5.30	4.23	-0.17	-0.09
chr2	191572942	191573942	ENST00000411949.5_1	0	-	1000	1000	-5.56	2.45	0.06	0.17
chr21	45594838	45595838	ENST00000411956.1_1	0	+	1000	1000	-5.49	1.89	-0.24	-0.10
chr9	100749466	100750466	ENST00000411981.1_1	0	-	1000	1000	-4.34	3.59	-0.02	-0.02
chr21	34638066	34639066	ENST00000411998.1_1	0	-	1000	1000	-6.74	3.60	-0.29	-0.20
chr1	173836627	173837627	ENST00000412059.5_1	0	-	1000	1000	-7.31	6.49	0.28	0.00
chr22	42764755	42765755	ENST00000412060.1_1	0	-	1000	1000	-4.57	4.18	0.26	0.19
chr2	211035740	211036740	ENST00000412065.1_1	0	+	1000	1000	-5.57	4.10	0.63	0.40
chr22	39077361	39078361	ENST00000412067.1_1	0	-	1000	1000	-6.45	8.84	0.50	0.32
chr1	31983537	31984537	ENST00000412068.1	0	+	1000	1000	-3.34	0.83	0.03	0.12
chr10	32634886	32635886	ENST00000412085.1_1	0	+	1000	1000	-6.40	8.52	1.44	0.67
chr7	65958043	65959043	ENST00000412091.1_1	0	-	1000	1000	-4.92	0.85	-0.02	0.26
chr1	236002284	236003284	ENST00000412098.2_1	0	+	1000	1000	-3.41	2.28	-0.02	0.16
chr21	43135435	43136435	ENST00000412102.5_1	0	-	1000	1000	-5.41	3.26	-0.02	-0.00
chr1	739813	740813	ENST00000412115.1_1	0	+	1000	1000	-4.38	2.03	-0.10	-0.07
chr9	98783544	98784544	ENST00000412122.2_1	0	-	1000	1000	-4.95	3.06	-0.33	-0.19
chr2	4703305	4704305	ENST00000412134.5_1	0	-	1000	1000	-5.62	2.21	-0.24	-0.15
chr9	132263932	132264932	ENST00000412141.1_1	0	+	1000	1000	-5.82	2.44	-0.09	0.10
chr6	31145176	31146176	ENST00000412143.1_1	0	-	1000	1000	-4.20	3.22	0.07	0.04
chr22	22647599	22648599	ENST00000412149.1_1	0	+	1000	1000	-3.82	1.56	0.28	0.14
chr20	30160581	30161581	ENST00000412178.1_1	0	-	1000	1000	-6.20	4.07	0.20	0.08
chr9	136918890	136919890	ENST00000412181.1_1	0	+	1000	1000	-5.10	3.31	-0.59	-0.40
chr2	242967832	242968832	ENST00000412193.1_1	0	-	1000	1000	-6.03	0.50	-0.09	0.21
chr1	144335754	144336754	ENST00000412194.1	0	-	1000	1000	-3.78	2.99	-0.05	-0.02
chr3	189838241	189839241	ENST00000412203.1_1	0	+	1000	1000	-6.82	6.81	0.41	0.18
chr14	56046328	56047328	ENST00000412224.6_1	0	-	1000	1000	-5.55	4.22	0.21	0.16
chr1	1822473	1823473	ENST00000412228.1_1	0	+	1000	1000	-6.03	3.76	-0.25	-0.18
chr1	145507676	145508676	ENST00000412239.1_1	0	-	1000	1000	-5.53	8.66	1.71	0.36
chrX	53243453	53244453	ENST00000412242.1_1	0	-	1000	1000	-5.31	9.84	1.04	0.33
chr10	28050019	28051019	ENST00000412244.1_1	0	+	1000	1000	-3.89	3.34	0.08	0.03
chr9	125233138	125234138	ENST00000412262.2_1	0	+	1000	1000	-2.79	0.59	0.02	0.20
chr2	187867502	187868502	ENST00000412276.5_1	0	+	1000	1000	-5.52	6.46	1.69	0.96
chr5	180707867	180708867	ENST00000412295.2_1	0	+	1000	1000	-4.16	0.93	0.04	0.11
chr2	63273201	63274201	ENST00000412297.1_1	0	-	1000	1000	-3.16	6.26	1.30	0.87
chr20	55841337	55842337	ENST00000412321.1_1	0	+	1000	1000	-4.18	5.58	0.43	0.24
chr9	6703835	6704835	ENST00000412339.1_1	0	+	1000	1000	-5.31	2.07	-0.33	-0.18
chr1	64577396	64578396	ENST00000412349.6_1	0	-	1000	1000	-3.66	3.90	0.07	0.04
chr10	103578325	103579325	ENST00000412353.1_1	0	+	1000	1000	-4.62	4.92	0.21	0.06
chr17	50938965	50939965	ENST00000412360.1_1	0	+	1000	1000	-5.72	2.23	-0.16	0.21
chr3	21583784	21584784	ENST00000412369.1_1	0	+	1000	1000	-3.33	1.56	0.00	0.31
chr9	69108293	69109293	ENST00000412376.1	0	-	1000	1000	-4.61	4.16	0.61	0.36
chr2	16245487	16246487	ENST00000412381.5_1	0	-	1000	1000	-5.22	3.85	0.24	0.07
chr2	208393997	208394997	ENST00000412387.5_1	0	-	1000	1000	-6.23	6.15	1.17	0.73
chr2	96479917	96480917	ENST00000412393.5_1	0	-	1000	1000	-3.71	1.95	0.09	0.26
chr7	109236723	109237723	ENST00000412410.1_1	0	-	1000	1000	-3.57	0.14	-0.04	0.13
chr7	27400745	27401745	ENST00000412413.1_1	0	+	1000	1000	-5.83	3.06	-0.04	-0.03
chrX	117973043	117974043	ENST00000412422.6_1	0	+	1000	1000	-5.53	3.19	-0.23	-0.14
chr21	16253825	16254825	ENST00000412426.5_1	0	-	1000	1000	-5.87	2.81	-0.02	0.04
chr10	36378777	36379777	ENST00000412439.1_1	0	-	1000	1000	-4.51	4.04	0.38	0.24
chr1	222151260	222152260	ENST00000412445.1_1	0	-	1000	273	-2.26	0.09	-0.00	0.08
chr9	98637761	98638761	ENST00000412446.5_1	0	-	1000	1000	-5.56	3.36	-0.01	0.01
chr1	234350334	234351334	ENST00000412483.1_1	0	-	1000	1000	-7.05	3.47	-0.22	-0.13
chr3	191749499	191750499	ENST00000412486.1_1	0	+	1000	1000	-4.65	2.58	-0.05	-0.04
chr20	61148233	61149233	ENST00000412495.5_1	0	-	1000	1000	-6.83	5.97	0.29	0.15
chr20	1341767	1342767	ENST00000412497.1_1	0	+	1000	1000	-4.09	2.55	0.13	0.10
chr20	61406264	61407264	ENST00000412500.1_1	0	-	1000	1000	-3.32	0.96	-0.01	0.27
chr21	29911163	29912163	ENST00000412526.5_1	0	+	1000	1000	-2.85	1.96	0.07	0.11
chr20	18774123	18775123	ENST00000412553.5_1	0	-	1000	1000	-5.87	3.33	-0.13	-0.08
chr7	19392571	19393571	ENST00000412563.1_1	0	+	1000	1000	-3.14	3.05	0.06	0.38
chr20	19738209	19739209	ENST00000412571.1_1	0	+	1000	1000	-4.80	4.16	-0.05	-0.05
chr2	139227727	139228727	ENST00000412593.1_1	0	+	1000	1000	-4.38	4.02	0.58	0.42
chr2	12453945	12454945	ENST00000412606.1_1	0	+	1000	1000	-5.11	4.14	0.41	0.18
chr9	46686927	46687927	ENST00000412631.1_1	0	-	1000	1000	-2.38	0.40	0.02	0.05
chr1	9241748	9242748	ENST00000412639.2_1	0	+	1000	1000	-6.21	4.05	0.15	0.07
chr1	230730829	230731829	ENST00000412647.2_1	0	-	1000	1000	-2.74	1.13	0.09	0.02
chrX	34433154	34434154	ENST00000412652.1_1	0	-	1000	1000	-2.35	0.08	0.03	0.07
chr7	90226207	90227207	ENST00000412669.1_1	0	-	1000	1000	-4.51	4.18	0.39	0.22
chr6	30294133	30295133	ENST00000412685.6_1	0	-	1000	1000	-4.41	4.82	0.61	0.43
chr2	8817982	8818982	ENST00000412712.1_1	0	-	1000	1000	-6.66	7.27	0.40	0.26
chr22	20098961	20099961	ENST00000412713.1_1	0	-	1000	1000	-6.23	4.40	-0.21	-0.13
chr6	134157820	134158820	ENST00000412745.1_1	0	+	1000	1000	-3.83	2.68	0.01	0.05
chr2	27579507	27580507	ENST00000412749.1_1	0	+	1000	1000	-4.37	4.04	0.36	0.25
chr7	100449759	100450759	ENST00000412754.1_1	0	-	1000	1000	-5.76	4.76	0.11	0.06
chr1	120837832	120838832	ENST00000412759.1	0	-	1000	1000	-5.99	4.49	0.85	0.64
chr22	25960036	25961036	ENST00000412773.1_1	0	-	1000	1000	-4.73	6.63	0.07	0.01
chr11	2018572	2019572	ENST00000412788.5_1	0	-	1000	1000	-5.79	4.46	0.20	0.14
chr1	25906990	25907990	ENST00000412797.1_1	0	+	1000	1000	-4.32	3.32	-0.08	-0.05
chr22	29388210	29389210	ENST00000412798.1_1	0	+	1000	1000	-3.81	3.10	-0.07	-0.01
chr3	4534362	4535362	ENST00000412804.1_1	0	-	1000	1000	-4.80	4.49	0.82	0.61
chr3	40807198	40808198	ENST00000412811.1_1	0	+	1000	1000	-3.30	2.12	0.13	0.09
chr12	40617124	40618124	ENST00000412812.1_1	0	-	1000	1000	-4.09	2.81	-0.08	-0.05
chr2	175411610	175412610	ENST00000412835.1_1	0	+	1000	1000	-4.32	2.57	-0.13	0.12
chr1	150944376	150945376	ENST00000412838.1_1	0	+	1000	1000	-7.00	4.18	-0.04	-0.01
chr1	226270787	226271787	ENST00000412855.2_1	0	+	1000	1000	-4.21	2.42	-0.39	-0.24
chr7	35839726	35840726	ENST00000412856.5_1	0	-	1000	1000	-5.77	4.55	0.29	0.11
chr6	68598561	68599561	ENST00000412872.3_1	0	-	1000	1000	-3.19	0.86	0.01	0.20
chrX	148613976	148614976	ENST00000412882.5_1	0	-	1000	1000	-4.96	2.04	-0.23	-0.12
chr2	215548381	215549381	ENST00000412896.5_1	0	-	1000	1000	-2.10	1.69	0.02	0.09
chr21	43428797	43429797	ENST00000412906.5_1	0	+	1000	1000	-4.26	3.99	-0.27	-0.15
chr9	115246406	115247406	ENST00000412934.2_1	0	-	1000	1000	-2.74	1.97	0.24	0.21
chr2	66918048	66919048	ENST00000412944.1_1	0	+	1000	1000	-2.27	6.78	2.04	1.82
chr13	45915069	45916069	ENST00000412946.6_1	0	+	1000	1000	-5.19	6.43	0.16	-0.03
chr2	216300130	216301130	ENST00000412951.1_1	0	+	1000	1000	-3.53	5.60	0.83	0.48
chr20	30273520	30274520	ENST00000412972.1_1	0	+	1000	1000	-3.99	2.79	0.09	0.07
chr2	240322965	240323965	ENST00000413029.1_1	0	+	1000	1000	-4.71	3.80	-0.17	-0.13
chr1	201798156	201799156	ENST00000413035.5_1	0	-	1000	1000	-5.07	8.19	1.08	0.45
chr11	64660420	64661420	ENST00000413053.2_1	0	-	1000	1000	-5.91	4.71	-0.06	-0.07
chr6	161339032	161340032	ENST00000413062.1_1	0	-	1000	1000	-4.76	3.03	-0.16	0.03
chr2	70313117	70314117	ENST00000413069.1	0	-	1000	1000	-5.55	3.62	0.14	0.04
chr1	222762804	222763804	ENST00000413074.1_1	0	+	1000	1000	-6.79	3.36	-0.38	-0.16
chrX	149183814	149184814	ENST00000413076.1_1	0	+	1000	1000	-3.83	4.58	0.55	0.32
chr17	5014747	5015747	ENST00000413077.1_1	0	+	1000	1000	-4.96	2.55	-0.21	-0.12
chr6	170125501	170126501	ENST00000413088.1_1	0	-	1000	1000	-4.12	2.38	0.01	0.15
chr7	68653805	68654805	ENST00000413094.1_1	0	-	1000	1000	-4.34	2.30	0.03	0.07
chr21	31132214	31133214	ENST00000413131.1_1	0	+	1000	1000	-4.40	3.70	0.30	0.18
chr9	6645362	6646362	ENST00000413145.1_1	0	+	1000	1000	-3.77	5.52	0.07	0.03
chr1	10042734	10043734	ENST00000413148.1_1	0	+	1000	1000	-4.01	5.46	0.00	0.03
chr7	6703105	6704105	ENST00000413182.5_1	0	+	1000	1000	-7.15	4.40	-0.87	-0.56
chr2	47571627	47572627	ENST00000413185.2_1	0	-	1000	1000	-5.26	3.63	0.08	0.11
chr5	111496062	111497062	ENST00000413221.6_1	0	+	1000	1000	-10.32	3.78	-0.42	-0.30
chr2	38696083	38697083	ENST00000413227.1_1	0	-	1000	1000	-6.51	2.60	-0.09	-0.05
chr1	113550203	113551203	ENST00000413231.5_1	0	+	1000	1000	-6.19	2.88	0.18	0.10
chrX	118527058	118528058	ENST00000413240.1_1	0	-	1000	1000	-5.11	4.11	0.29	0.18
chr13	42617883	42618883	ENST00000413246.1_1	0	-	1000	1000	-2.86	3.39	0.06	0.16
chr20	5513775	5514775	ENST00000413249.1_1	0	+	1000	1000	-3.01	5.14	0.59	0.29
chr2	24436751	24437751	ENST00000413254.5_1	0	+	1000	1000	-3.52	2.16	0.13	0.07
chr10	8442324	8443324	ENST00000413286.1_1	0	+	1000	1000	-4.92	4.24	0.21	0.14
chr2	216805942	216806942	ENST00000413311.1_1	0	-	1000	1000	-3.51	2.95	0.06	0.04
chr1	3816413	3817413	ENST00000413332.5_1	0	+	1000	1000	-8.43	3.34	-0.48	-0.22
chr9	82146757	82147757	ENST00000413352.3_1	0	-	1000	1000	-3.31	2.77	0.02	0.20
chr2	237660918	237661918	ENST00000413385.1_1	0	+	1000	1000	-4.76	2.20	-0.32	-0.20
chr2	70314435	70315435	ENST00000413436.1	0	-	1000	1000	-2.13	9.46	3.32	2.44
chr1	21068967	21069967	ENST00000413451.1	0	+	1000	1000	-3.28	5.32	1.50	1.23
chr2	74208046	74209046	ENST00000413452.1_1	0	-	1000	1000	-5.26	3.52	-0.02	-0.01
chr19	54378746	54379746	ENST00000413496.2_1	0	-	1000	1000	-3.61	3.54	0.02	0.00
chr13	51381495	51382495	ENST00000413510.3_1	0	+	1000	1000	-4.30	2.26	-0.03	-0.02
chr2	145323160	145324160	ENST00000413525.1_1	0	+	1000	1000	-3.07	4.18	0.79	0.45
chr1	119682894	119683894	ENST00000413531.5_1	0	+	1000	1000	-7.68	4.49	-0.07	-0.11
chr2	63275181	63276181	ENST00000413549.1_1	0	-	1000	1000	-4.60	8.51	0.73	0.31
chr1	93810847	93811847	ENST00000413606.5_1	0	-	1000	1000	-4.46	4.25	0.23	0.14
chr1	68297486	68298486	ENST00000413628.5_1	0	+	1000	1000	-3.46	4.03	0.37	0.21
chr22	27053052	27054052	ENST00000413665.5_1	0	+	1000	1000	-6.25	3.39	0.42	0.19
chr2	45401850	45402850	ENST00000413669.2_1	0	-	1000	1000	-3.40	5.24	0.39	0.16
chr7	1199598	1200598	ENST00000413706.1_1	0	+	1000	1000	-4.71	3.46	-0.24	-0.14
chr10	89101600	89102600	ENST00000413722.5_1	0	-	1000	1000	-1.66	1.86	0.24	0.11
chr20	37063471	37064471	ENST00000413755.5_1	0	-	1000	1000	-9.19	3.48	-0.42	-0.27
chrX	75122441	75123441	ENST00000413763.1_1	0	+	1000	1000	-3.61	0.17	0.02	0.15
chr2	70314007	70315007	ENST00000413791.1	0	-	1000	1000	-3.45	9.24	1.40	1.03
chr12	22852295	22853295	ENST00000413794.6_1	0	+	1000	1000	-2.82	2.54	0.07	0.05
chr19	35915054	35916054	ENST00000413796.1_1	0	-	1000	1000	-4.79	1.34	-0.06	0.08
chr1	240928358	240929358	ENST00000413801.1_1	0	+	1000	1000	-4.17	1.69	0.02	0.05
chr20	45980859	45981859	ENST00000413818.2_1	0	+	1000	1000	-5.15	4.75	0.72	0.51
chr2	242751244	242752244	ENST00000413820.1_1	0	-	1000	1000	-6.44	1.94	-0.72	-0.49
chr2	38334716	38335716	ENST00000413828.3_1	0	+	1000	1000	-3.94	2.72	-0.00	0.29
chr13	19918703	19919703	ENST00000413833.1_1	0	+	1000	1000	-4.98	2.12	-0.07	0.20
chr2	235796946	235797946	ENST00000413842.1_1	0	-	1000	1000	-2.46	1.82	-0.01	0.06
chr6	25261139	25262139	ENST00000413898.2_1	0	-	1000	1000	-2.59	6.59	1.58	0.90
chr2	122406875	122407875	ENST00000413904.6_1	0	+	1000	1000	-6.69	4.12	0.25	0.07
chr2	191746212	191747212	ENST00000413911.1_1	0	-	1000	1000	-5.47	3.97	0.33	0.19
chr1	70825620	70826620	ENST00000413943.1_1	0	-	1000	1000	-6.42	3.08	0.04	0.03
chr2	5866101	5867101	ENST00000413960.1_1	0	+	1000	1000	-6.46	3.07	-0.14	-0.07
chr10	89101600	89102600	ENST00000413961.5_1	0	-	1000	1000	-1.66	1.86	0.24	0.11
chr2	135675728	135676728	ENST00000413962.5_1	0	-	1000	1000	-5.38	9.20	1.01	0.23
chr3	15298598	15299598	ENST00000413977.1_1	0	+	1000	1000	-4.88	8.88	-0.08	-0.07
chr20	31148401	31149401	ENST00000413983.1_1	0	+	1000	1000	-5.27	3.93	0.60	0.37
chr1	28832056	28833056	ENST00000413987.1_1	0	+	1000	1000	-11.43	3.55	-0.19	0.05
chr2	24436751	24437751	ENST00000413989.5_1	0	+	1000	1000	-3.52	2.16	0.13	0.07
chr1	241587113	241588113	ENST00000413994.1_1	0	+	1000	1000	-3.69	0.94	0.16	0.21
chr6	86387951	86388951	ENST00000414002.5_1	0	-	1000	1000	-10.83	3.64	-0.23	-0.16
chr10	97667160	97668160	ENST00000414006.1_1	0	-	1000	1000	-5.66	3.06	-0.43	-0.25
chr1	94789549	94790549	ENST00000414039.1_1	0	-	1000	1000	-4.37	2.83	0.13	0.09
