ENST00000493797.1_1	RP11-34P13.14	ENST00000423372.3	AL627309.1
ENST00000454613.1_1	MATN1-AS1	ENST00000477320.1_1	MATN1
ENST00000414763.1_1	MATN1-AS1	ENST00000477320.1_1	MATN1
ENST00000435872.1_1	RP11-73M7.1	ENST00000457433.6_1	TINAGL1
ENST00000435872.1_1	RP11-73M7.1	ENST00000271064.11_1	TINAGL1
ENST00000435872.1_1	RP11-73M7.1	ENST00000461030.5_1	TINAGL1
ENST00000435872.1_1	RP11-73M7.1	ENST00000466998.1_1	TINAGL1
ENST00000435872.1_1	RP11-73M7.1	ENST00000478398.5_1	TINAGL1
ENST00000609549.5_1	RP11-73M7.6	ENST00000496805.5_1	PEF1
ENST00000609549.5_1	RP11-73M7.6	ENST00000489164.5_1	PEF1
ENST00000609549.5_1	RP11-73M7.6	ENST00000472443.1_1	PEF1
ENST00000609549.5_1	RP11-73M7.6	ENST00000492061.5_1	PEF1
ENST00000609549.5_1	RP11-73M7.6	ENST00000373703.4_1	PEF1
ENST00000609549.5_1	RP11-73M7.6	ENST00000478502.5_1	PEF1
ENST00000609625.5_1	RP11-73M7.6	ENST00000496805.5_1	PEF1
ENST00000609625.5_1	RP11-73M7.6	ENST00000489164.5_1	PEF1
ENST00000609625.5_1	RP11-73M7.6	ENST00000472443.1_1	PEF1
ENST00000609625.5_1	RP11-73M7.6	ENST00000492061.5_1	PEF1
ENST00000609625.5_1	RP11-73M7.6	ENST00000373703.4_1	PEF1
ENST00000609625.5_1	RP11-73M7.6	ENST00000478502.5_1	PEF1
ENST00000610043.5_1	RP11-73M7.6	ENST00000496805.5_1	PEF1
ENST00000610043.5_1	RP11-73M7.6	ENST00000489164.5_1	PEF1
ENST00000610043.5_1	RP11-73M7.6	ENST00000472443.1_1	PEF1
ENST00000610043.5_1	RP11-73M7.6	ENST00000492061.5_1	PEF1
ENST00000610043.5_1	RP11-73M7.6	ENST00000373703.4_1	PEF1
ENST00000610043.5_1	RP11-73M7.6	ENST00000478502.5_1	PEF1
ENST00000623791.3_1	RP11-73M7.6	ENST00000496805.5_1	PEF1
ENST00000623791.3_1	RP11-73M7.6	ENST00000489164.5_1	PEF1
ENST00000623791.3_1	RP11-73M7.6	ENST00000472443.1_1	PEF1
ENST00000623791.3_1	RP11-73M7.6	ENST00000492061.5_1	PEF1
ENST00000623791.3_1	RP11-73M7.6	ENST00000373703.4_1	PEF1
ENST00000623791.3_1	RP11-73M7.6	ENST00000478502.5_1	PEF1
ENST00000581333.1_1	RP11-73M7.9	ENST00000496805.5_1	PEF1
ENST00000581333.1_1	RP11-73M7.9	ENST00000489164.5_1	PEF1
ENST00000581333.1_1	RP11-73M7.9	ENST00000472443.1_1	PEF1
ENST00000581333.1_1	RP11-73M7.9	ENST00000492061.5_1	PEF1
ENST00000581333.1_1	RP11-73M7.9	ENST00000373703.4_1	PEF1
ENST00000581333.1_1	RP11-73M7.9	ENST00000478502.5_1	PEF1
ENST00000608332.5_1	RP11-73M7.6	ENST00000496805.5_1	PEF1
ENST00000608332.5_1	RP11-73M7.6	ENST00000489164.5_1	PEF1
ENST00000608332.5_1	RP11-73M7.6	ENST00000472443.1_1	PEF1
ENST00000608332.5_1	RP11-73M7.6	ENST00000492061.5_1	PEF1
ENST00000608332.5_1	RP11-73M7.6	ENST00000373703.4_1	PEF1
ENST00000608332.5_1	RP11-73M7.6	ENST00000478502.5_1	PEF1
ENST00000623425.3_1	RP11-73M7.6	ENST00000496805.5_1	PEF1
ENST00000623425.3_1	RP11-73M7.6	ENST00000489164.5_1	PEF1
ENST00000623425.3_1	RP11-73M7.6	ENST00000472443.1_1	PEF1
ENST00000623425.3_1	RP11-73M7.6	ENST00000492061.5_1	PEF1
ENST00000623425.3_1	RP11-73M7.6	ENST00000373703.4_1	PEF1
ENST00000623425.3_1	RP11-73M7.6	ENST00000478502.5_1	PEF1
ENST00000585660.5_1	RP11-73M7.6	ENST00000496805.5_1	PEF1
ENST00000585660.5_1	RP11-73M7.6	ENST00000489164.5_1	PEF1
ENST00000585660.5_1	RP11-73M7.6	ENST00000472443.1_1	PEF1
ENST00000585660.5_1	RP11-73M7.6	ENST00000492061.5_1	PEF1
ENST00000585660.5_1	RP11-73M7.6	ENST00000373703.4_1	PEF1
ENST00000585660.5_1	RP11-73M7.6	ENST00000478502.5_1	PEF1
ENST00000591592.5_1	RP11-73M7.6	ENST00000496805.5_1	PEF1
ENST00000591592.5_1	RP11-73M7.6	ENST00000489164.5_1	PEF1
ENST00000591592.5_1	RP11-73M7.6	ENST00000472443.1_1	PEF1
ENST00000591592.5_1	RP11-73M7.6	ENST00000492061.5_1	PEF1
ENST00000591592.5_1	RP11-73M7.6	ENST00000373703.4_1	PEF1
ENST00000591592.5_1	RP11-73M7.6	ENST00000478502.5_1	PEF1
ENST00000608246.5_1	RP11-73M7.6	ENST00000496805.5_1	PEF1
ENST00000608246.5_1	RP11-73M7.6	ENST00000489164.5_1	PEF1
ENST00000608246.5_1	RP11-73M7.6	ENST00000472443.1_1	PEF1
ENST00000608246.5_1	RP11-73M7.6	ENST00000492061.5_1	PEF1
ENST00000608246.5_1	RP11-73M7.6	ENST00000373703.4_1	PEF1
ENST00000608246.5_1	RP11-73M7.6	ENST00000478502.5_1	PEF1
ENST00000608888.5_1	RP11-73M7.6	ENST00000496805.5_1	PEF1
ENST00000608888.5_1	RP11-73M7.6	ENST00000489164.5_1	PEF1
ENST00000608888.5_1	RP11-73M7.6	ENST00000472443.1_1	PEF1
ENST00000608888.5_1	RP11-73M7.6	ENST00000492061.5_1	PEF1
ENST00000608888.5_1	RP11-73M7.6	ENST00000373703.4_1	PEF1
ENST00000608888.5_1	RP11-73M7.6	ENST00000478502.5_1	PEF1
ENST00000607926.5_1	RP11-73M7.6	ENST00000496805.5_1	PEF1
ENST00000607926.5_1	RP11-73M7.6	ENST00000489164.5_1	PEF1
ENST00000607926.5_1	RP11-73M7.6	ENST00000472443.1_1	PEF1
ENST00000607926.5_1	RP11-73M7.6	ENST00000492061.5_1	PEF1
ENST00000607926.5_1	RP11-73M7.6	ENST00000373703.4_1	PEF1
ENST00000607926.5_1	RP11-73M7.6	ENST00000478502.5_1	PEF1
ENST00000610216.5_1	RP11-73M7.6	ENST00000496805.5_1	PEF1
ENST00000610216.5_1	RP11-73M7.6	ENST00000489164.5_1	PEF1
ENST00000610216.5_1	RP11-73M7.6	ENST00000472443.1_1	PEF1
ENST00000610216.5_1	RP11-73M7.6	ENST00000492061.5_1	PEF1
ENST00000610216.5_1	RP11-73M7.6	ENST00000373703.4_1	PEF1
ENST00000610216.5_1	RP11-73M7.6	ENST00000478502.5_1	PEF1
ENST00000585413.5_1	RP11-73M7.6	ENST00000496805.5_1	PEF1
ENST00000585413.5_1	RP11-73M7.6	ENST00000489164.5_1	PEF1
ENST00000585413.5_1	RP11-73M7.6	ENST00000472443.1_1	PEF1
ENST00000585413.5_1	RP11-73M7.6	ENST00000492061.5_1	PEF1
ENST00000585413.5_1	RP11-73M7.6	ENST00000373703.4_1	PEF1
ENST00000585413.5_1	RP11-73M7.6	ENST00000478502.5_1	PEF1
ENST00000589462.5_2	RP11-73M7.6	ENST00000496805.5_1	PEF1
ENST00000589462.5_2	RP11-73M7.6	ENST00000489164.5_1	PEF1
ENST00000589462.5_2	RP11-73M7.6	ENST00000472443.1_1	PEF1
ENST00000589462.5_2	RP11-73M7.6	ENST00000492061.5_1	PEF1
ENST00000589462.5_2	RP11-73M7.6	ENST00000373703.4_1	PEF1
ENST00000589462.5_2	RP11-73M7.6	ENST00000478502.5_1	PEF1
ENST00000609033.5_1	RP11-73M7.6	ENST00000496805.5_1	PEF1
ENST00000609033.5_1	RP11-73M7.6	ENST00000489164.5_1	PEF1
ENST00000609033.5_1	RP11-73M7.6	ENST00000472443.1_1	PEF1
ENST00000609033.5_1	RP11-73M7.6	ENST00000492061.5_1	PEF1
ENST00000609033.5_1	RP11-73M7.6	ENST00000373703.4_1	PEF1
ENST00000609033.5_1	RP11-73M7.6	ENST00000478502.5_1	PEF1
ENST00000593188.5_1	RP11-73M7.6	ENST00000496805.5_1	PEF1
ENST00000593188.5_1	RP11-73M7.6	ENST00000489164.5_1	PEF1
ENST00000593188.5_1	RP11-73M7.6	ENST00000472443.1_1	PEF1
ENST00000593188.5_1	RP11-73M7.6	ENST00000492061.5_1	PEF1
ENST00000593188.5_1	RP11-73M7.6	ENST00000373703.4_1	PEF1
ENST00000593188.5_1	RP11-73M7.6	ENST00000478502.5_1	PEF1
ENST00000624388.3_1	RP11-73M7.6	ENST00000496805.5_1	PEF1
ENST00000624388.3_1	RP11-73M7.6	ENST00000489164.5_1	PEF1
ENST00000624388.3_1	RP11-73M7.6	ENST00000472443.1_1	PEF1
ENST00000624388.3_1	RP11-73M7.6	ENST00000492061.5_1	PEF1
ENST00000624388.3_1	RP11-73M7.6	ENST00000373703.4_1	PEF1
ENST00000624388.3_1	RP11-73M7.6	ENST00000478502.5_1	PEF1
ENST00000587445.5_2	RP11-73M7.6	ENST00000496805.5_1	PEF1
ENST00000587445.5_2	RP11-73M7.6	ENST00000489164.5_1	PEF1
ENST00000587445.5_2	RP11-73M7.6	ENST00000472443.1_1	PEF1
ENST00000587445.5_2	RP11-73M7.6	ENST00000492061.5_1	PEF1
ENST00000587445.5_2	RP11-73M7.6	ENST00000373703.4_1	PEF1
ENST00000587445.5_2	RP11-73M7.6	ENST00000478502.5_1	PEF1
ENST00000609373.5_1	RP11-73M7.6	ENST00000496805.5_1	PEF1
ENST00000609373.5_1	RP11-73M7.6	ENST00000489164.5_1	PEF1
ENST00000609373.5_1	RP11-73M7.6	ENST00000472443.1_1	PEF1
ENST00000609373.5_1	RP11-73M7.6	ENST00000492061.5_1	PEF1
ENST00000609373.5_1	RP11-73M7.6	ENST00000373703.4_1	PEF1
ENST00000609373.5_1	RP11-73M7.6	ENST00000478502.5_1	PEF1
ENST00000591929.5_2	RP11-73M7.6	ENST00000496805.5_1	PEF1
ENST00000591929.5_2	RP11-73M7.6	ENST00000489164.5_1	PEF1
ENST00000591929.5_2	RP11-73M7.6	ENST00000472443.1_1	PEF1
ENST00000591929.5_2	RP11-73M7.6	ENST00000492061.5_1	PEF1
ENST00000591929.5_2	RP11-73M7.6	ENST00000373703.4_1	PEF1
ENST00000591929.5_2	RP11-73M7.6	ENST00000478502.5_1	PEF1
ENST00000609338.3_1	RP11-73M7.6	ENST00000496805.5_1	PEF1
ENST00000609338.3_1	RP11-73M7.6	ENST00000489164.5_1	PEF1
ENST00000609338.3_1	RP11-73M7.6	ENST00000472443.1_1	PEF1
ENST00000609338.3_1	RP11-73M7.6	ENST00000492061.5_1	PEF1
ENST00000609338.3_1	RP11-73M7.6	ENST00000373703.4_1	PEF1
ENST00000609338.3_1	RP11-73M7.6	ENST00000478502.5_1	PEF1
ENST00000445166.1_1	RP11-73M7.6	ENST00000461217.1_1	COL16A1
ENST00000623786.2_1	RP11-73M7.6	ENST00000461217.1_1	COL16A1
ENST00000366152.3_1	RP11-277A4.4	ENST00000336294.9_1	TMEM39B
ENST00000366152.3_1	RP11-277A4.4	ENST00000438825.5_1	TMEM39B
ENST00000366152.3_1	RP11-277A4.4	ENST00000441402.5_1	TMEM39B
ENST00000366152.3_1	RP11-277A4.4	ENST00000472503.5_1	TMEM39B
ENST00000366152.3_1	RP11-277A4.4	ENST00000468135.5_1	TMEM39B
ENST00000366152.3_1	RP11-277A4.4	ENST00000466321.5_1	TMEM39B
ENST00000366152.3_1	RP11-277A4.4	ENST00000476968.5_1	TMEM39B
ENST00000373604.4_1	RP4-622L5.7	ENST00000291358.10_1	IQCC
ENST00000373604.4_1	RP4-622L5.7	ENST00000537469.2_1	IQCC
ENST00000373604.4_1	RP4-622L5.7	ENST00000617816.1_1	IQCC
ENST00000448134.1_1	RP4-811H24.9	ENST00000421153.2_1	TSSK3
ENST00000633169.1_1	RP5-1174N9.2	ENST00000594612.1	FKSG48
ENST00000623226.1_1	RP5-1174N9.2	ENST00000594612.1	FKSG48
ENST00000432703.1_1	RP11-415J8.5	ENST00000486897.5_1	PHC2
ENST00000432703.1_1	RP11-415J8.5	ENST00000493483.5_1	PHC2
ENST00000432703.1_1	RP11-415J8.5	ENST00000485928.5_1	PHC2
ENST00000432703.1_1	RP11-415J8.5	ENST00000467894.5_1	PHC2
ENST00000432703.1_1	RP11-415J8.5	ENST00000373418.7_1	PHC2
ENST00000417456.1_1	RP11-244H3.1	ENST00000373337.3_1	TMEM35B
ENST00000425881.1_1	RP4-728D4.2	ENST00000373235.3_1	TFAP2E
ENST00000606838.1_1	RP4-789D17.5	ENST00000324350.9_1	AGO3
ENST00000606838.1_1	RP4-789D17.5	ENST00000373191.8_1	AGO3
ENST00000606838.1_1	RP4-789D17.5	ENST00000397828.3_1	AGO3
ENST00000606838.1_1	RP4-789D17.5	ENST00000634486.1_1	AGO3
ENST00000373137.2_1	RP11-268J15.5	ENST00000490466.1_1	EVA1B
ENST00000373137.2_1	RP11-268J15.5	ENST00000270824.1_1	EVA1B
ENST00000424989.1_1	LINC01137	ENST00000373087.6_1	ZC3H12A
ENST00000432922.5_1	RP5-884C9.2	ENST00000373012.4_2	POU3F1
ENST00000428151.1_1	RP5-884C9.2	ENST00000373012.4_2	POU3F1
ENST00000433671.2_1	RP5-864K19.4	ENST00000373001.3_1	RRAGC
ENST00000456813.1_1	RP5-864K19.4	ENST00000373001.3_1	RRAGC
ENST00000443161.1_1	RP5-864K19.4	ENST00000465771.3_1	MYCBP
ENST00000443161.1_1	RP5-864K19.4	ENST00000495043.5_1	MYCBP
ENST00000443161.1_1	RP5-864K19.4	ENST00000494695.4_2	MYCBP
ENST00000443161.1_1	RP5-864K19.4	ENST00000397572.4_2	MYCBP
ENST00000622355.1_1	RP5-864K19.7	ENST00000397572.4_2	MYCBP
ENST00000415255.1_1	RP11-69E11.8	ENST00000437136.5_1	PABPC4
ENST00000415255.1_1	RP11-69E11.8	ENST00000468476.1_1	PABPC4
ENST00000415255.1_1	RP11-69E11.8	ENST00000477556.1_1	PABPC4
ENST00000415255.1_1	RP11-69E11.8	ENST00000461578.1_1	PABPC4
ENST00000415255.1_1	RP11-69E11.8	ENST00000483770.1_1	PABPC4
ENST00000415255.1_1	RP11-69E11.8	ENST00000525045.5_1	PABPC4
ENST00000566366.1_1	RP1-118J21.25	ENST00000372827.7_1	BMP8B
ENST00000567508.1_1	RP1-39G22.7	ENST00000372759.3_1	ZMPSTE24
ENST00000567508.1_1	RP1-39G22.7	ENST00000479131.5_1	ZMPSTE24
ENST00000567508.1_1	RP1-39G22.7	ENST00000472583.1_1	ZMPSTE24
ENST00000450713.1_1	RP11-656D10.3	ENST00000358527.6_1	EXO5
ENST00000450713.1_1	RP11-656D10.3	ENST00000372703.1_1	EXO5
ENST00000450713.1_1	RP11-656D10.3	ENST00000420209.1_1	EXO5
ENST00000450713.1_1	RP11-656D10.3	ENST00000296380.8_1	EXO5
ENST00000450713.1_1	RP11-656D10.3	ENST00000432259.5_2	EXO5
ENST00000450713.1_1	RP11-656D10.3	ENST00000418186.1_2	EXO5
ENST00000450713.1_1	RP11-656D10.3	ENST00000415550.5_2	EXO5
ENST00000450713.1_1	RP11-656D10.3	ENST00000443729.5_2	EXO5
ENST00000450713.1_1	RP11-656D10.3	ENST00000419161.1_2	EXO5
ENST00000450713.1_1	RP11-656D10.3	ENST00000471429.1_1	EXO5
ENST00000606277.1_1	NFYC-AS1	ENST00000467203.5_1	NFYC
ENST00000606277.1_1	NFYC-AS1	ENST00000424419.6_1	NFYC
ENST00000606277.1_1	NFYC-AS1	ENST00000427410.6_1	NFYC
ENST00000606277.1_1	NFYC-AS1	ENST00000447388.7_1	NFYC
ENST00000606277.1_1	NFYC-AS1	ENST00000425457.6_1	NFYC
ENST00000606277.1_1	NFYC-AS1	ENST00000453631.5_1	NFYC
ENST00000606277.1_1	NFYC-AS1	ENST00000456393.6_1	NFYC
ENST00000606277.1_1	NFYC-AS1	ENST00000372654.5_1	NFYC
ENST00000606277.1_1	NFYC-AS1	ENST00000534399.5_1	NFYC
ENST00000606277.1_1	NFYC-AS1	ENST00000372653.5_1	NFYC
ENST00000606277.1_1	NFYC-AS1	ENST00000372669.8_1	NFYC
ENST00000425554.1_1	RP11-399E6.1	ENST00000337495.9_1	SCMH1
ENST00000425554.1_1	RP11-399E6.1	ENST00000372596.5_1	SCMH1
ENST00000425554.1_1	RP11-399E6.1	ENST00000372597.5_1	SCMH1
ENST00000425554.1_1	RP11-399E6.1	ENST00000488592.1_1	SCMH1
ENST00000445073.1_1	RP11-399E6.1	ENST00000337495.9_1	SCMH1
ENST00000445073.1_1	RP11-399E6.1	ENST00000372596.5_1	SCMH1
ENST00000445073.1_1	RP11-399E6.1	ENST00000372597.5_1	SCMH1
ENST00000445073.1_1	RP11-399E6.1	ENST00000488592.1_1	SCMH1
ENST00000416809.2_1	RP11-342M1.3	ENST00000372502.5_1	ZNF691
ENST00000416809.2_1	RP11-342M1.3	ENST00000372508.7_1	ZNF691
ENST00000416809.2_1	RP11-342M1.3	ENST00000372507.5_1	ZNF691
ENST00000416809.2_1	RP11-342M1.3	ENST00000372506.5_1	ZNF691
ENST00000416809.2_1	RP11-342M1.3	ENST00000372504.5_1	ZNF691
ENST00000425076.1_1	RP11-342M1.3	ENST00000372502.5_1	ZNF691
ENST00000425076.1_1	RP11-342M1.3	ENST00000372508.7_1	ZNF691
ENST00000425076.1_1	RP11-342M1.3	ENST00000372507.5_1	ZNF691
ENST00000425076.1_1	RP11-342M1.3	ENST00000372506.5_1	ZNF691
ENST00000425076.1_1	RP11-342M1.3	ENST00000372504.5_1	ZNF691
ENST00000444563.5_1	RP11-342M1.3	ENST00000372502.5_1	ZNF691
ENST00000444563.5_1	RP11-342M1.3	ENST00000372508.7_1	ZNF691
ENST00000444563.5_1	RP11-342M1.3	ENST00000372507.5_1	ZNF691
ENST00000444563.5_1	RP11-342M1.3	ENST00000372506.5_1	ZNF691
ENST00000444563.5_1	RP11-342M1.3	ENST00000372504.5_1	ZNF691
ENST00000414798.1_1	RP11-342M1.3	ENST00000372502.5_1	ZNF691
ENST00000414798.1_1	RP11-342M1.3	ENST00000372508.7_1	ZNF691
ENST00000414798.1_1	RP11-342M1.3	ENST00000372507.5_1	ZNF691
ENST00000414798.1_1	RP11-342M1.3	ENST00000372506.5_1	ZNF691
ENST00000414798.1_1	RP11-342M1.3	ENST00000372504.5_1	ZNF691
ENST00000431759.5_1	SLC2A1-AS1	ENST00000372500.4_1	SLC2A1
ENST00000431759.5_1	SLC2A1-AS1	ENST00000630287.2_1	SLC2A1
ENST00000431759.5_1	SLC2A1-AS1	ENST00000460369.2_1	SLC2A1
ENST00000431759.5_1	SLC2A1-AS1	ENST00000625233.2_1	SLC2A1
ENST00000431759.5_1	SLC2A1-AS1	ENST00000415851.6_1	SLC2A1
ENST00000431759.5_1	SLC2A1-AS1	ENST00000630821.1_1	SLC2A1
ENST00000431759.5_1	SLC2A1-AS1	ENST00000628173.1_1	SLC2A1
ENST00000431759.5_1	SLC2A1-AS1	ENST00000426263.7_1	SLC2A1
ENST00000416689.1_1	SLC2A1-AS1	ENST00000372500.4_1	SLC2A1
ENST00000416689.1_1	SLC2A1-AS1	ENST00000630287.2_1	SLC2A1
ENST00000416689.1_1	SLC2A1-AS1	ENST00000460369.2_1	SLC2A1
ENST00000416689.1_1	SLC2A1-AS1	ENST00000625233.2_1	SLC2A1
ENST00000416689.1_1	SLC2A1-AS1	ENST00000415851.6_1	SLC2A1
ENST00000416689.1_1	SLC2A1-AS1	ENST00000630821.1_1	SLC2A1
ENST00000416689.1_1	SLC2A1-AS1	ENST00000628173.1_1	SLC2A1
ENST00000416689.1_1	SLC2A1-AS1	ENST00000426263.7_1	SLC2A1
ENST00000424948.1_1	RP1-92O14.3	ENST00000310955.10_1	CDC20
ENST00000424948.1_1	RP1-92O14.3	ENST00000372462.1_1	CDC20
ENST00000444386.1_1	HYI-AS1	ENST00000470662.5_1	HYI
ENST00000444386.1_1	HYI-AS1	ENST00000487366.5_1	HYI
ENST00000444386.1_1	HYI-AS1	ENST00000372430.7_1	HYI
ENST00000444386.1_1	HYI-AS1	ENST00000372433.5_1	HYI
ENST00000444386.1_1	HYI-AS1	ENST00000469587.1_1	HYI
ENST00000444386.1_1	HYI-AS1	ENST00000372434.5_1	HYI
ENST00000444386.1_1	HYI-AS1	ENST00000486909.1_1	HYI
ENST00000444386.1_1	HYI-AS1	ENST00000372427.5_1	HYI
ENST00000444386.1_1	HYI-AS1	ENST00000372432.5_1	HYI
ENST00000444386.1_1	HYI-AS1	ENST00000372425.8_1	HYI
ENST00000444386.1_1	HYI-AS1	ENST00000583037.5_1	HYI
ENST00000418149.1_1	KDM4A-AS1	ENST00000262915.7_1	ST3GAL3
ENST00000418149.1_1	KDM4A-AS1	ENST00000330208.6_1	ST3GAL3
ENST00000418149.1_1	KDM4A-AS1	ENST00000335430.10_1	ST3GAL3
ENST00000418149.1_1	KDM4A-AS1	ENST00000351035.7_1	ST3GAL3
ENST00000418149.1_1	KDM4A-AS1	ENST00000353126.7_1	ST3GAL3
ENST00000418149.1_1	KDM4A-AS1	ENST00000372374.6_1	ST3GAL3
ENST00000418149.1_1	KDM4A-AS1	ENST00000545417.5_1	ST3GAL3
ENST00000418149.1_1	KDM4A-AS1	ENST00000489897.5_1	ST3GAL3
ENST00000418149.1_1	KDM4A-AS1	ENST00000361392.8_2	ST3GAL3
ENST00000418149.1_1	KDM4A-AS1	ENST00000361400.8_2	ST3GAL3
ENST00000418149.1_1	KDM4A-AS1	ENST00000530154.5_1	ST3GAL3
ENST00000418149.1_1	KDM4A-AS1	ENST00000479383.5_1	ST3GAL3
ENST00000418149.1_1	KDM4A-AS1	ENST00000347631.6_1	ST3GAL3
ENST00000418149.1_1	KDM4A-AS1	ENST00000484868.1_1	ST3GAL3
ENST00000418149.1_1	KDM4A-AS1	ENST00000461066.6_1	ST3GAL3
ENST00000439057.5_1	KDM4A-AS1	ENST00000262915.7_1	ST3GAL3
ENST00000439057.5_1	KDM4A-AS1	ENST00000330208.6_1	ST3GAL3
ENST00000439057.5_1	KDM4A-AS1	ENST00000335430.10_1	ST3GAL3
ENST00000439057.5_1	KDM4A-AS1	ENST00000351035.7_1	ST3GAL3
ENST00000439057.5_1	KDM4A-AS1	ENST00000353126.7_1	ST3GAL3
ENST00000439057.5_1	KDM4A-AS1	ENST00000372374.6_1	ST3GAL3
ENST00000439057.5_1	KDM4A-AS1	ENST00000545417.5_1	ST3GAL3
ENST00000439057.5_1	KDM4A-AS1	ENST00000489897.5_1	ST3GAL3
ENST00000439057.5_1	KDM4A-AS1	ENST00000361392.8_2	ST3GAL3
ENST00000439057.5_1	KDM4A-AS1	ENST00000361400.8_2	ST3GAL3
ENST00000439057.5_1	KDM4A-AS1	ENST00000530154.5_1	ST3GAL3
ENST00000439057.5_1	KDM4A-AS1	ENST00000479383.5_1	ST3GAL3
ENST00000439057.5_1	KDM4A-AS1	ENST00000347631.6_1	ST3GAL3
ENST00000439057.5_1	KDM4A-AS1	ENST00000484868.1_1	ST3GAL3
ENST00000439057.5_1	KDM4A-AS1	ENST00000461066.6_1	ST3GAL3
ENST00000398804.7_1	KDM4A-AS1	ENST00000262915.7_1	ST3GAL3
ENST00000398804.7_1	KDM4A-AS1	ENST00000330208.6_1	ST3GAL3
ENST00000398804.7_1	KDM4A-AS1	ENST00000335430.10_1	ST3GAL3
ENST00000398804.7_1	KDM4A-AS1	ENST00000351035.7_1	ST3GAL3
ENST00000398804.7_1	KDM4A-AS1	ENST00000353126.7_1	ST3GAL3
ENST00000398804.7_1	KDM4A-AS1	ENST00000372374.6_1	ST3GAL3
ENST00000398804.7_1	KDM4A-AS1	ENST00000545417.5_1	ST3GAL3
ENST00000398804.7_1	KDM4A-AS1	ENST00000489897.5_1	ST3GAL3
ENST00000398804.7_1	KDM4A-AS1	ENST00000361392.8_2	ST3GAL3
ENST00000398804.7_1	KDM4A-AS1	ENST00000361400.8_2	ST3GAL3
ENST00000398804.7_1	KDM4A-AS1	ENST00000530154.5_1	ST3GAL3
ENST00000398804.7_1	KDM4A-AS1	ENST00000479383.5_1	ST3GAL3
ENST00000398804.7_1	KDM4A-AS1	ENST00000347631.6_1	ST3GAL3
ENST00000398804.7_1	KDM4A-AS1	ENST00000484868.1_1	ST3GAL3
ENST00000398804.7_1	KDM4A-AS1	ENST00000461066.6_1	ST3GAL3
ENST00000445226.1_1	RP11-7O11.3	ENST00000372343.7_1	IPO13
ENST00000446167.1_1	RP11-7O11.3	ENST00000372343.7_1	IPO13
ENST00000412378.1_1	RP11-7O11.3	ENST00000372343.7_1	IPO13
ENST00000623351.1_1	RP5-1198O20.4	ENST00000372306.7_1	SLC6A9
ENST00000623351.1_1	RP5-1198O20.4	ENST00000372310.7_1	SLC6A9
ENST00000623351.1_1	RP5-1198O20.4	ENST00000475075.6_1	SLC6A9
ENST00000623351.1_1	RP5-1198O20.4	ENST00000489764.1_1	SLC6A9
ENST00000624869.1_1	RP5-1198O20.4	ENST00000372306.7_1	SLC6A9
ENST00000624869.1_1	RP5-1198O20.4	ENST00000372310.7_1	SLC6A9
ENST00000624869.1_1	RP5-1198O20.4	ENST00000475075.6_1	SLC6A9
ENST00000624869.1_1	RP5-1198O20.4	ENST00000489764.1_1	SLC6A9
ENST00000440985.5_1	RP11-269F19.2	ENST00000472235.1_1	KIF2C
ENST00000428791.1_1	RP11-269F19.2	ENST00000497035.5_1	RPS8
ENST00000428791.1_1	RP11-269F19.2	ENST00000396651.7_1	RPS8
ENST00000428791.1_1	RP11-269F19.2	ENST00000372209.3_1	RPS8
ENST00000428791.1_1	RP11-269F19.2	ENST00000470475.1_1	RPS8
ENST00000428791.1_1	RP11-269F19.2	ENST00000485390.5_1	RPS8
ENST00000430643.1_1	RP11-767N6.7	ENST00000461718.5_1	IPP
ENST00000442839.5_1	EFCAB14-AS1	ENST00000525633.1_1	ATPAF1
ENST00000418985.1_1	EFCAB14-AS1	ENST00000525633.1_1	ATPAF1
ENST00000606809.1_1	RP5-1024N4.4	ENST00000527929.1_1	SLC5A9
ENST00000622945.1_1	RP11-93G23.2	ENST00000448346.1	AL645730.2
ENST00000564479.5_1	TTC39A-AS1	ENST00000262675.11_1	TTC39A
ENST00000564479.5_1	TTC39A-AS1	ENST00000380849.6_2	TTC39A
ENST00000564479.5_1	TTC39A-AS1	ENST00000371747.7_2	TTC39A
ENST00000564479.5_1	TTC39A-AS1	ENST00000439482.5_2	TTC39A
ENST00000568425.1_1	TTC39A-AS1	ENST00000262675.11_1	TTC39A
ENST00000568425.1_1	TTC39A-AS1	ENST00000380849.6_2	TTC39A
ENST00000568425.1_1	TTC39A-AS1	ENST00000371747.7_2	TTC39A
ENST00000568425.1_1	TTC39A-AS1	ENST00000439482.5_2	TTC39A
ENST00000415031.1_1	RP11-191G24.1	ENST00000465467.1_2	EPS15
ENST00000415031.1_1	RP11-191G24.1	ENST00000371730.6_1	EPS15
ENST00000415031.1_1	RP11-191G24.1	ENST00000371727.5_1	EPS15
ENST00000415031.1_1	RP11-191G24.1	ENST00000471391.1_1	EPS15
ENST00000426017.1_1	RP11-191G24.1	ENST00000465467.1_2	EPS15
ENST00000426017.1_1	RP11-191G24.1	ENST00000371730.6_1	EPS15
ENST00000426017.1_1	RP11-191G24.1	ENST00000371727.5_1	EPS15
ENST00000426017.1_1	RP11-191G24.1	ENST00000471391.1_1	EPS15
ENST00000426017.1_1	RP11-191G24.1	ENST00000371733.7_1	EPS15
ENST00000591675.1_1	RP4-657D16.3	ENST00000475310.5_1	NRDC
ENST00000607338.1_1	RP4-657D16.6	ENST00000497358.1_1	NRDC
