#chrom	start	end	name	score	strand	size	num_data	min	max	mean	median
chr17	28903383	28903583	ENST00000398849.6_1	0	+	200	200	0.00	0.31	0.09	0.05
chr3	47645706	47645906	ENST00000398957.1_1	0	-	200	200	0.00	0.07	0.01	0.00
chr11	59051438	59051638	ENST00000399003.1_1	0	-	200	200	0.00	0.99	0.07	0.00
chr17	19062324	19062524	ENST00000399083.1_1	0	-	200	200	0.00	0.14	0.01	0.00
chr17	18996454	18996654	ENST00000399091.1_1	0	+	200	200	0.00	0.91	0.07	0.00
chr17	18996454	18996654	ENST00000399093.2_1	0	+	200	200	0.00	0.91	0.07	0.00
chr11	113688419	113688619	ENST00000399123.2_1	0	+	200	200	0.00	1.00	0.53	0.77
chr4	172485318	172485518	ENST00000399152.2_1	0	-	200	200	0.00	0.25	0.01	0.00
chr6	30798305	30798505	ENST00000399196.1_1	0	-	200	200	0.00	0.07	0.01	0.00
chr3	155461415	155461615	ENST00000399242.3_1	0	-	200	200	0.00	1.00	0.10	0.00
chr6	13283587	13283787	ENST00000399446.6_1	0	-	200	200	0.00	1.00	0.65	1.00
chr10	51371200	51371400	ENST00000399508.2	0	-	200	200	0.00	1.00	0.26	0.01
chr17	6915556	6915756	ENST00000399540.2_1	0	-	200	200	0.00	1.00	0.09	0.00
chr17	6915556	6915756	ENST00000399541.6_1	0	-	200	200	0.00	1.00	0.09	0.00
chrX	68399298	68399498	ENST00000399711.1_1	0	+	200	200	0.00	1.00	0.83	1.00
chr5	17217028	17217228	ENST00000399760.2_1	0	-	200	200	0.00	0.99	0.13	0.01
chr12	8388379	8388579	ENST00000399866.3_1	0	+	200	200	0.00	0.04	0.00	0.00
chr10	6319800	6320000	ENST00000399868.2_1	0	+	200	200	0.00	0.82	0.14	0.04
chr5	997334	997534	ENST00000399869.1_1	0	-	200	200	0.00	0.05	0.01	0.01
chr14	24422778	24422978	ENST00000399886.2_1	0	-	200	200	0.00	1.00	0.05	0.00
chr22	37360349	37360549	ENST00000400221.1_1	0	+	200	200	0.00	0.59	0.02	0.00
chr13	91999841	92000041	ENST00000400282.6_1	0	+	200	200	0.00	1.00	0.91	1.00
chr21	35303818	35304018	ENST00000400353.6_1	0	+	200	200	0.00	0.62	0.16	0.20
chr21	46707897	46708097	ENST00000400362.2_1	0	+	200	200	0.00	0.03	0.00	0.00
chr13	41034446	41034646	ENST00000400431.2_1	0	-	200	200	0.00	0.77	0.06	0.00
chr20	37075215	37075415	ENST00000400436.6_1	0	+	200	200	0.00	1.00	0.05	0.00
chr1	142618704	142618904	ENST00000400755.3	0	+	200	200	0.00	0.10	0.04	0.03
chr11	62105460	62105660	ENST00000400902.4_1	0	-	200	200	0.00	1.00	0.53	0.75
chr1	238649209	238649409	ENST00000400946.2_1	0	-	200	200	0.00	0.25	0.08	0.05
chr11	72926858	72927058	ENST00000400985.3_1	0	-	200	200	0.00	1.00	0.17	0.00
chr1	147484231	147484431	ENST00000401008.6_1	0	-	200	200	0.00	0.19	0.03	0.01
chr1	113392906	113393106	ENST00000401018.5_1	0	-	200	200	0.00	0.04	0.00	0.00
chr13	112248211	112248411	ENST00000401043.3_1	0	+	200	200	0.00	0.81	0.02	0.00
chr16	2321729	2321929	ENST00000401276.3_1	0	+	200	200	0.00	0.97	0.07	0.00
chr7	155437000	155437200	ENST00000401694.4_1	0	-	200	200	0.00	1.00	0.11	0.00
chrX	69369496	69369696	ENST00000403371.2_1	0	-	200	200	0.00	1.00	0.09	0.00
chr2	241396017	241396217	ENST00000404327.3_1	0	-	200	200	0.00	0.05	0.00	0.00
chr2	10591974	10592174	ENST00000404616.2_1	0	+	200	200	0.00	0.11	0.01	0.00
chr1	15478838	15479038	ENST00000404665.3_1	0	-	200	200	0.00	1.00	0.09	0.00
chr6	93433444	93433644	ENST00000404689.2_1	0	-	200	200	0.00	0.09	0.03	0.02
chr11	126873004	126873204	ENST00000404882.3_1	0	+	200	200	0.08	1.00	0.83	0.99
chr19	12098371	12098571	ENST00000406892.6_1	0	+	200	200	0.00	0.06	0.01	0.00
chr2	241625654	241625854	ENST00000407635.2_1	0	+	200	200	0.00	0.43	0.16	0.14
chr16	90095699	90095899	ENST00000408886.3_1	0	-	200	200	0.00	0.82	0.05	0.00
chr12	62997418	62997618	ENST00000408887.3_1	0	-	200	200	0.00	1.00	0.81	1.00
chr5	443112	443312	ENST00000408966.4_1	0	-	200	200	0.00	1.00	0.07	0.00
chr2	87754898	87755098	ENST00000409054.1_1	0	+	200	200	0.00	1.00	0.65	0.97
chr2	239140209	239140409	ENST00000409376.5_1	0	-	200	200	0.00	0.10	0.00	0.00
chr2	240323000	240323200	ENST00000409526.1_1	0	+	200	200	0.00	1.00	0.10	0.00
chr2	112252572	112252772	ENST00000409569.2_1	0	-	200	200	0.00	1.00	0.83	1.00
chr21	26706039	26706239	ENST00000409758.1_1	0	-	200	200	0.00	0.06	0.00	0.00
chr2	171570982	171571182	ENST00000409786.1_1	0	-	200	200	0.00	1.00	0.10	0.00
chr2	202981669	202981869	ENST00000409819.1_1	0	-	200	200	0.00	1.00	0.06	0.00
chr2	198557731	198557931	ENST00000409845.1_1	0	+	200	200	0.01	0.35	0.11	0.07
chr2	238343365	238343565	ENST00000409910.1_1	0	-	200	200	0.00	0.02	0.00	0.00
chr2	239140209	239140409	ENST00000409942.4_1	0	-	200	200	0.00	0.10	0.00	0.00
chr22	38430253	38430453	ENST00000410099.1_1	0	-	200	200	0.00	0.13	0.01	0.00
chr7	111990496	111990696	ENST00000411413.1_1	0	-	200	200	0.00	1.00	0.09	0.01
chr2	219222606	219222806	ENST00000411433.1_1	0	-	200	200	0.00	1.00	0.11	0.00
chr2	204955081	204955281	ENST00000411436.1_1	0	+	200	200	0.00	1.00	0.96	1.00
chr9	109426638	109426838	ENST00000411451.2_2	0	+	200	200	0.00	1.00	0.14	0.00
chr20	48789027	48789227	ENST00000411453.2_1	0	+	200	200	0.00	0.59	0.04	0.00
chr1	182038288	182038488	ENST00000411509.1_1	0	-	200	200	0.00	1.00	0.44	0.13
chr22	25678158	25678358	ENST00000411511.5_1	0	-	200	200	0.00	0.99	0.04	0.00
chr7	154720114	154720314	ENST00000411526.5_1	0	+	200	200	0.00	0.17	0.03	0.03
chr7	13140958	13141158	ENST00000411542.1_1	0	+	200	200	0.00	0.97	0.06	0.00
chr6	26523579	26523779	ENST00000411553.2_1	0	+	200	200	0.01	0.87	0.47	0.64
chr17	46018658	46018858	ENST00000411573.6_1	0	-	200	200	0.00	1.00	0.48	0.17
chr6	138060087	138060287	ENST00000411615.5_1	0	-	200	200	0.00	0.73	0.02	0.00
chr4	53578542	53578742	ENST00000411630.6_1	0	+	200	200	0.00	0.99	0.03	0.00
chr6	36354297	36354497	ENST00000411643.1_1	0	+	200	200	0.00	1.00	0.09	0.00
chr10	120116958	120117158	ENST00000411666.5_1	0	+	200	200	0.00	0.99	0.02	0.00
chr1	93811247	93811447	ENST00000411670.5_1	0	-	200	200	0.00	1.00	0.11	0.00
chr2	27236741	27236941	ENST00000411685.6_1	0	-	200	200	0.00	0.17	0.01	0.00
chr21	45579867	45580067	ENST00000411694.1_1	0	-	200	200	0.00	0.79	0.03	0.00
chr2	109294957	109295157	ENST00000411710.1_1	0	-	200	200	0.00	1.00	0.20	0.02
chr2	98089022	98089222	ENST00000411738.1	0	-	200	200	0.00	0.65	0.12	0.08
chr1	142618704	142618904	ENST00000411746.1	0	+	200	200	0.00	0.10	0.04	0.03
chr11	2018883	2019083	ENST00000411754.5_1	0	-	200	200	0.00	1.00	0.40	0.12
chr1	144284757	144284957	ENST00000411795.2	0	-	200	200	0.00	1.00	0.52	0.62
chr1	95975599	95975799	ENST00000411798.1_1	0	+	200	200	0.00	1.00	0.75	1.00
chr1	24233502	24233702	ENST00000411815.3_1	0	+	200	200	0.00	0.85	0.15	0.04
chr20	2187737	2187937	ENST00000411839.1_1	0	+	200	200	0.00	0.94	0.02	0.00
chr7	125557817	125558017	ENST00000411856.1_1	0	+	200	200	0.00	0.37	0.20	0.18
chr11	2018350	2018550	ENST00000411861.5_1	0	-	200	200	0.00	1.00	0.25	0.00
chr2	27283807	27284007	ENST00000411862.1_1	0	+	200	200	0.00	0.20	0.00	0.00
chrX	42111613	42111813	ENST00000411879.5_1	0	+	200	200	0.00	1.00	0.24	0.03
chr6	111682795	111682995	ENST00000411895.1_1	0	-	200	200	0.00	0.55	0.03	0.00
chr10	105212110	105212310	ENST00000411906.1_1	0	+	200	200	0.00	1.00	0.15	0.00
chr2	191573342	191573542	ENST00000411949.5_1	0	-	200	200	0.00	0.42	0.05	0.03
chr21	45595238	45595438	ENST00000411956.1_1	0	+	200	200	0.00	0.04	0.00	0.00
chr9	100749866	100750066	ENST00000411981.1_1	0	-	200	200	0.00	1.00	0.05	0.00
chr21	34638466	34638666	ENST00000411998.1_1	0	-	200	200	0.00	0.27	0.00	0.00
chr1	173837027	173837227	ENST00000412059.5_1	0	-	200	200	0.00	1.00	0.14	0.00
chr22	42765155	42765355	ENST00000412060.1_1	0	-	200	200	0.00	1.00	0.25	0.02
chr2	211036140	211036340	ENST00000412065.1_1	0	+	200	200	0.00	1.00	0.54	0.88
chr22	39077761	39077961	ENST00000412067.1_1	0	-	200	200	0.00	1.00	0.07	0.00
chr1	31983937	31984137	ENST00000412068.1	0	+	200	200	0.02	0.54	0.35	0.40
chr10	32635286	32635486	ENST00000412085.1_1	0	+	200	200	0.00	1.00	0.56	0.71
chr7	65958443	65958643	ENST00000412091.1_1	0	-	200	200	0.00	0.34	0.05	0.01
chr1	236002684	236002884	ENST00000412098.2_1	0	+	200	200	0.00	0.44	0.03	0.00
chr21	43135835	43136035	ENST00000412102.5_1	0	-	200	200	0.00	1.00	0.17	0.00
chr1	740213	740413	ENST00000412115.1_1	0	+	200	200	0.00	0.21	0.01	0.00
chr9	98783944	98784144	ENST00000412122.2_1	0	-	200	200	0.00	0.92	0.03	0.00
chr2	4703705	4703905	ENST00000412134.5_1	0	-	200	200	0.00	0.01	0.00	0.00
chr9	132264332	132264532	ENST00000412141.1_1	0	+	200	200	0.00	0.51	0.02	0.00
chr6	31145576	31145776	ENST00000412143.1_1	0	-	200	200	0.00	0.98	0.10	0.00
chr22	22647999	22648199	ENST00000412149.1_1	0	+	200	200	0.00	1.00	0.34	0.15
chr20	30160981	30161181	ENST00000412178.1_1	0	-	200	200	0.00	1.00	0.50	0.53
chr9	136919290	136919490	ENST00000412181.1_1	0	+	200	200	0.00	1.00	0.07	0.00
chr2	242968232	242968432	ENST00000412193.1_1	0	-	200	200	0.00	0.27	0.08	0.05
chr1	144336154	144336354	ENST00000412194.1	0	-	200	200	0.00	0.35	0.01	0.00
chr3	189838641	189838841	ENST00000412203.1_1	0	+	200	200	0.00	1.00	0.37	0.01
chr14	56046728	56046928	ENST00000412224.6_1	0	-	200	200	0.00	1.00	0.35	0.01
chr1	1822873	1823073	ENST00000412228.1_1	0	+	200	200	0.00	0.13	0.01	0.00
chr1	145508076	145508276	ENST00000412239.1_1	0	-	200	200	0.00	1.00	0.40	0.01
chrX	53243853	53244053	ENST00000412242.1_1	0	-	200	200	0.00	1.00	0.79	1.00
chr10	28050419	28050619	ENST00000412244.1_1	0	+	200	200	0.00	0.50	0.04	0.00
chr9	125233538	125233738	ENST00000412262.2_1	0	+	200	200	0.01	0.32	0.10	0.05
chr2	187867902	187868102	ENST00000412276.5_1	0	+	200	200	0.00	1.00	0.91	1.00
chr5	180708267	180708467	ENST00000412295.2_1	0	+	200	200	0.00	0.96	0.16	0.04
chr2	63273601	63273801	ENST00000412297.1_1	0	-	200	200	0.00	1.00	0.61	0.92
chr20	55841737	55841937	ENST00000412321.1_1	0	+	200	200	0.00	1.00	0.62	0.97
chr9	6704235	6704435	ENST00000412339.1_1	0	+	200	200	0.00	0.01	0.00	0.00
chr1	64577796	64577996	ENST00000412349.6_1	0	-	200	200	0.00	0.18	0.02	0.00
chr10	103578725	103578925	ENST00000412353.1_1	0	+	200	200	0.00	1.00	0.07	0.00
chr17	50939365	50939565	ENST00000412360.1_1	0	+	200	200	0.00	0.23	0.03	0.00
chr3	21584184	21584384	ENST00000412369.1_1	0	+	200	200	0.00	0.14	0.04	0.01
chr9	69108693	69108893	ENST00000412376.1	0	-	200	200	0.00	1.00	0.84	1.00
chr2	16245887	16246087	ENST00000412381.5_1	0	-	200	200	0.00	1.00	0.21	0.00
chr2	208394397	208394597	ENST00000412387.5_1	0	-	200	200	0.00	1.00	0.27	0.00
chr2	96480317	96480517	ENST00000412393.5_1	0	-	200	200	0.00	0.17	0.04	0.03
chr7	109237123	109237323	ENST00000412410.1_1	0	-	200	200	0.00	0.18	0.08	0.07
chr7	27401145	27401345	ENST00000412413.1_1	0	+	200	200	0.00	0.03	0.01	0.00
chrX	117973443	117973643	ENST00000412422.6_1	0	+	200	200	0.00	1.00	0.05	0.00
chr21	16254225	16254425	ENST00000412426.5_1	0	-	200	200	0.00	0.35	0.01	0.00
chr10	36379177	36379377	ENST00000412439.1_1	0	-	200	200	0.00	1.00	0.78	1.00
chr1	222151660	222151860	ENST00000412445.1_1	0	-	200	0	NA	NA	NA	NA
chr9	98638161	98638361	ENST00000412446.5_1	0	-	200	200	0.00	1.00	0.12	0.00
chr1	234350734	234350934	ENST00000412483.1_1	0	-	200	200	0.00	0.11	0.01	0.00
chr3	191749899	191750099	ENST00000412486.1_1	0	+	200	200	0.00	0.73	0.02	0.00
chr20	61148633	61148833	ENST00000412495.5_1	0	-	200	200	0.00	1.00	0.11	0.00
chr20	1342167	1342367	ENST00000412497.1_1	0	+	200	200	0.00	0.29	0.02	0.00
chr20	61406664	61406864	ENST00000412500.1_1	0	-	200	200	0.00	0.24	0.02	0.01
chr21	29911563	29911763	ENST00000412526.5_1	0	+	200	200	0.00	0.58	0.03	0.00
chr20	18774523	18774723	ENST00000412553.5_1	0	-	200	200	0.00	0.99	0.08	0.00
chr7	19392971	19393171	ENST00000412563.1_1	0	+	200	200	0.00	0.54	0.07	0.01
chr20	19738609	19738809	ENST00000412571.1_1	0	+	200	200	0.00	1.00	0.13	0.00
chr2	139228127	139228327	ENST00000412593.1_1	0	+	200	200	0.00	1.00	0.58	0.81
chr2	12454345	12454545	ENST00000412606.1_1	0	+	200	200	0.00	1.00	0.15	0.00
chr9	46687327	46687527	ENST00000412631.1_1	0	-	200	200	0.18	0.39	0.34	0.36
chr1	9242148	9242348	ENST00000412639.2_1	0	+	200	200	0.00	1.00	0.19	0.00
chr1	230731229	230731429	ENST00000412647.2_1	0	-	200	200	0.00	0.85	0.11	0.01
chrX	34433554	34433754	ENST00000412652.1_1	0	-	200	200	0.05	0.48	0.24	0.20
chr7	90226607	90226807	ENST00000412669.1_1	0	-	200	200	0.00	1.00	0.21	0.00
chr6	30294533	30294733	ENST00000412685.6_1	0	-	200	200	0.00	1.00	0.42	0.00
chr2	8818382	8818582	ENST00000412712.1_1	0	-	200	200	0.00	0.67	0.04	0.00
chr22	20099361	20099561	ENST00000412713.1_1	0	-	200	200	0.00	1.00	0.14	0.00
chr6	134158220	134158420	ENST00000412745.1_1	0	+	200	200	0.00	0.16	0.02	0.01
chr2	27579907	27580107	ENST00000412749.1_1	0	+	200	200	0.00	1.00	0.06	0.00
chr7	100450159	100450359	ENST00000412754.1_1	0	-	200	200	0.00	1.00	0.33	0.00
chr1	120838232	120838432	ENST00000412759.1	0	-	200	200	0.00	1.00	0.82	1.00
chr22	25960436	25960636	ENST00000412773.1_1	0	-	200	200	0.00	1.00	0.18	0.00
chr11	2018972	2019172	ENST00000412788.5_1	0	-	200	200	0.00	1.00	0.51	0.62
chr1	25907390	25907590	ENST00000412797.1_1	0	+	200	200	0.00	0.93	0.04	0.00
chr22	29388610	29388810	ENST00000412798.1_1	0	+	200	200	0.00	0.23	0.01	0.00
chr3	4534762	4534962	ENST00000412804.1_1	0	-	200	200	0.00	1.00	0.23	0.00
chr3	40807598	40807798	ENST00000412811.1_1	0	+	200	200	0.00	0.86	0.09	0.00
chr12	40617524	40617724	ENST00000412812.1_1	0	-	200	200	0.00	0.07	0.00	0.00
chr2	175412010	175412210	ENST00000412835.1_1	0	+	200	200	0.00	0.31	0.02	0.00
chr1	150944776	150944976	ENST00000412838.1_1	0	+	200	200	0.00	0.66	0.03	0.00
chr1	226271187	226271387	ENST00000412855.2_1	0	+	200	200	0.00	0.98	0.03	0.00
chr7	35840126	35840326	ENST00000412856.5_1	0	-	200	200	0.00	1.00	0.20	0.00
chr6	68598961	68599161	ENST00000412872.3_1	0	-	200	200	0.00	0.10	0.04	0.03
chrX	148614376	148614576	ENST00000412882.5_1	0	-	200	200	0.00	0.30	0.00	0.00
chr2	215548781	215548981	ENST00000412896.5_1	0	-	200	200	0.01	0.20	0.13	0.13
chr21	43429197	43429397	ENST00000412906.5_1	0	+	200	200	0.00	0.05	0.00	0.00
chr9	115246806	115247006	ENST00000412934.2_1	0	-	200	200	0.00	0.68	0.20	0.07
chr2	66918448	66918648	ENST00000412944.1_1	0	+	200	200	0.75	1.00	1.00	1.00
chr13	45915469	45915669	ENST00000412946.6_1	0	+	200	200	0.00	1.00	0.03	0.00
chr2	216300530	216300730	ENST00000412951.1_1	0	+	200	200	0.00	1.00	0.26	0.02
chr20	30273920	30274120	ENST00000412972.1_1	0	+	200	200	0.00	0.92	0.09	0.00
chr2	240323365	240323565	ENST00000413029.1_1	0	+	200	200	0.00	1.00	0.26	0.00
chr1	201798556	201798756	ENST00000413035.5_1	0	-	200	200	0.00	1.00	0.34	0.03
chr11	64660820	64661020	ENST00000413053.2_1	0	-	200	200	0.00	1.00	0.39	0.01
chr6	161339432	161339632	ENST00000413062.1_1	0	-	200	200	0.00	0.19	0.00	0.00
chr2	70313517	70313717	ENST00000413069.1	0	-	200	200	0.00	1.00	0.10	0.00
chr1	222763204	222763404	ENST00000413074.1_1	0	+	200	200	0.00	1.00	0.04	0.00
chrX	149184214	149184414	ENST00000413076.1_1	0	+	200	200	0.00	0.52	0.02	0.00
chr17	5015147	5015347	ENST00000413077.1_1	0	+	200	200	0.00	0.64	0.03	0.00
chr6	170125901	170126101	ENST00000413088.1_1	0	-	200	200	0.00	0.91	0.22	0.05
chr7	68654205	68654405	ENST00000413094.1_1	0	-	200	200	0.00	0.18	0.01	0.00
chr21	31132614	31132814	ENST00000413131.1_1	0	+	200	200	0.00	1.00	0.19	0.00
chr9	6645762	6645962	ENST00000413145.1_1	0	+	200	200	0.00	1.00	0.09	0.00
chr1	10043134	10043334	ENST00000413148.1_1	0	+	200	200	0.00	0.85	0.22	0.05
chr7	6703505	6703705	ENST00000413182.5_1	0	+	200	200	0.00	0.20	0.00	0.00
chr2	47572027	47572227	ENST00000413185.2_1	0	-	200	200	0.00	1.00	0.19	0.00
chr5	111496462	111496662	ENST00000413221.6_1	0	+	200	200	0.00	1.00	0.16	0.00
chr2	38696483	38696683	ENST00000413227.1_1	0	-	200	200	0.00	0.25	0.02	0.00
chr1	113550603	113550803	ENST00000413231.5_1	0	+	200	200	0.00	0.30	0.02	0.00
chrX	118527458	118527658	ENST00000413240.1_1	0	-	200	200	0.00	1.00	0.49	0.51
chr13	42618283	42618483	ENST00000413246.1_1	0	-	200	200	0.00	0.68	0.06	0.00
chr20	5514175	5514375	ENST00000413249.1_1	0	+	200	200	0.00	0.12	0.01	0.00
chr2	24437151	24437351	ENST00000413254.5_1	0	+	200	200	0.00	0.44	0.02	0.00
chr10	8442724	8442924	ENST00000413286.1_1	0	+	200	200	0.00	1.00	0.08	0.00
chr2	216806342	216806542	ENST00000413311.1_1	0	-	200	200	0.00	1.00	0.05	0.00
chr1	3816813	3817013	ENST00000413332.5_1	0	+	200	200	0.00	1.00	0.04	0.00
chr9	82147157	82147357	ENST00000413352.3_1	0	-	200	200	0.00	0.69	0.03	0.00
chr2	237661318	237661518	ENST00000413385.1_1	0	+	200	200	0.00	0.03	0.00	0.00
chr2	70314835	70315035	ENST00000413436.1	0	-	200	200	0.09	1.00	0.97	1.00
chr1	21069367	21069567	ENST00000413451.1	0	+	200	200	0.00	1.00	0.89	1.00
chr2	74208446	74208646	ENST00000413452.1_1	0	-	200	200	0.00	1.00	0.12	0.00
chr19	54379146	54379346	ENST00000413496.2_1	0	-	200	200	0.00	0.28	0.01	0.00
chr13	51381895	51382095	ENST00000413510.3_1	0	+	200	200	0.00	0.16	0.01	0.00
chr2	145323560	145323760	ENST00000413525.1_1	0	+	200	200	0.00	0.97	0.08	0.00
chr1	119683294	119683494	ENST00000413531.5_1	0	+	200	200	0.00	1.00	0.08	0.00
chr2	63275581	63275781	ENST00000413549.1_1	0	-	200	200	0.00	1.00	0.15	0.00
chr1	93811247	93811447	ENST00000413606.5_1	0	-	200	200	0.00	1.00	0.11	0.00
chr1	68297886	68298086	ENST00000413628.5_1	0	+	200	200	0.00	1.00	0.28	0.01
chr22	27053452	27053652	ENST00000413665.5_1	0	+	200	200	0.00	1.00	0.80	1.00
chr2	45402250	45402450	ENST00000413669.2_1	0	-	200	200	0.00	1.00	0.81	1.00
chr7	1199998	1200198	ENST00000413706.1_1	0	+	200	200	0.00	0.78	0.02	0.00
chr10	89102000	89102200	ENST00000413722.5_1	0	-	200	200	0.00	1.00	0.49	0.45
chr20	37063871	37064071	ENST00000413755.5_1	0	-	200	200	0.00	1.00	0.08	0.00
chrX	75122841	75123041	ENST00000413763.1_1	0	+	200	200	0.01	0.48	0.14	0.06
chr2	70314407	70314607	ENST00000413791.1	0	-	200	200	0.00	1.00	0.59	1.00
chr12	22852695	22852895	ENST00000413794.6_1	0	+	200	200	0.00	0.81	0.04	0.00
chr19	35915454	35915654	ENST00000413796.1_1	0	-	200	200	0.00	0.10	0.01	0.00
chr1	240928758	240928958	ENST00000413801.1_1	0	+	200	200	0.00	0.62	0.06	0.01
chr20	45981259	45981459	ENST00000413818.2_1	0	+	200	200	0.00	1.00	0.59	0.89
chr2	242751644	242751844	ENST00000413820.1_1	0	-	200	200	0.00	0.06	0.00	0.00
chr2	38335116	38335316	ENST00000413828.3_1	0	+	200	200	0.00	0.10	0.03	0.01
chr13	19919103	19919303	ENST00000413833.1_1	0	+	200	200	0.00	0.50	0.09	0.02
chr2	235797346	235797546	ENST00000413842.1_1	0	-	200	200	0.01	0.28	0.13	0.10
chr6	25261539	25261739	ENST00000413898.2_1	0	-	200	200	0.47	1.00	0.99	1.00
chr2	122407275	122407475	ENST00000413904.6_1	0	+	200	200	0.00	1.00	0.09	0.00
chr2	191746612	191746812	ENST00000413911.1_1	0	-	200	200	0.00	1.00	0.17	0.00
chr1	70826020	70826220	ENST00000413943.1_1	0	-	200	200	0.00	0.05	0.00	0.00
chr2	5866501	5866701	ENST00000413960.1_1	0	+	200	200	0.00	1.00	0.18	0.00
chr10	89102000	89102200	ENST00000413961.5_1	0	-	200	200	0.00	1.00	0.49	0.45
chr2	135676128	135676328	ENST00000413962.5_1	0	-	200	200	0.00	1.00	0.41	0.10
chr3	15298998	15299198	ENST00000413977.1_1	0	+	200	200	0.00	0.09	0.00	0.00
chr20	31148801	31149001	ENST00000413983.1_1	0	+	200	200	0.00	1.00	0.83	1.00
chr1	28832456	28832656	ENST00000413987.1_1	0	+	200	200	0.00	1.00	0.14	0.00
chr2	24437151	24437351	ENST00000413989.5_1	0	+	200	200	0.00	0.44	0.02	0.00
chr1	241587513	241587713	ENST00000413994.1_1	0	+	200	200	0.00	0.99	0.35	0.16
chr6	86388351	86388551	ENST00000414002.5_1	0	-	200	200	0.00	1.00	0.19	0.00
chr10	97667560	97667760	ENST00000414006.1_1	0	-	200	200	0.00	1.00	0.07	0.00
chr1	94789949	94790149	ENST00000414039.1_1	0	-	200	200	0.00	0.88	0.03	0.00
chr20	60881185	60881385	ENST00000414042.1_1	0	-	200	200	0.00	1.00	0.53	0.92
chr6	31368388	31368588	ENST00000414046.2_1	0	+	200	200	0.00	0.01	0.00	0.00
chrX	2822863	2823063	ENST00000414053.1_1	0	+	200	200	0.00	0.09	0.01	0.00
chr1	173835244	173835444	ENST00000414075.5_1	0	-	200	200	0.00	1.00	0.07	0.00
chr12	26776203	26776403	ENST00000414098.2_1	0	+	200	200	0.00	0.27	0.04	0.00
chr10	133998489	133998689	ENST00000414106.1_1	0	-	200	200	0.00	0.26	0.01	0.00
chr1	144340957	144341157	ENST00000414119.2	0	-	200	200	0.00	1.00	0.75	0.94
chr2	217351819	217352019	ENST00000414135.1_1	0	-	200	200	0.00	0.35	0.02	0.00
chr2	70352343	70352543	ENST00000414141.1_1	0	-	200	200	0.00	0.03	0.00	0.00
chr20	37063871	37064071	ENST00000414142.5_1	0	-	200	200	0.00	1.00	0.08	0.00
chr1	44709855	44710055	ENST00000414156.1_1	0	-	200	200	0.00	0.04	0.00	0.00
chr13	39119336	39119536	ENST00000414161.1_1	0	-	200	200	0.00	1.00	0.17	0.00
chrX	73164077	73164277	ENST00000414209.5_1	0	+	200	200	0.00	1.00	0.18	0.00
chr7	91836150	91836350	ENST00000414227.1_1	0	-	200	200	0.00	0.91	0.31	0.05
chr9	139622536	139622736	ENST00000414282.5_1	0	-	200	200	0.00	1.00	0.09	0.00
chr3	193721363	193721563	ENST00000414309.1_1	0	-	200	200	0.00	0.93	0.08	0.00
chr5	141961314	141961514	ENST00000414314.1_1	0	+	200	200	0.00	0.32	0.02	0.00
chr1	43144307	43144507	ENST00000414339.2_1	0	+	200	200	0.00	0.44	0.02	0.00
chr1	144521145	144521345	ENST00000414344.1	0	-	200	200	0.00	1.00	0.67	0.91
chr3	196730049	196730249	ENST00000414354.1_1	0	+	200	200	0.00	1.00	0.10	0.00
chr6	168397668	168397868	ENST00000414364.1_1	0	-	200	200	0.00	0.27	0.01	0.00
chr3	27862890	27863090	ENST00000414382.5_1	0	+	200	200	0.08	0.35	0.24	0.23
chr10	61815533	61815733	ENST00000414383.1_1	0	+	200	200	0.00	1.00	0.83	1.00
chr6	41513845	41514045	ENST00000414386.5_1	0	-	200	200	0.00	1.00	0.57	0.84
chr20	25604584	25604784	ENST00000414393.5_1	0	+	200	200	0.00	0.84	0.05	0.00
chr6	33112461	33112661	ENST00000414398.1_1	0	+	200	200	0.00	0.15	0.02	0.00
chr2	67442348	67442548	ENST00000414404.1_1	0	-	200	200	0.00	0.90	0.06	0.00
chr1	149605593	149605793	ENST00000414422.1	0	+	200	200	0.00	0.20	0.01	0.00
chr1	93780963	93781163	ENST00000414430.5_1	0	-	200	200	0.10	0.60	0.34	0.32
chrX	118556103	118556303	ENST00000414435.1_1	0	+	200	200	0.00	0.02	0.00	0.00
chr3	6532498	6532698	ENST00000414438.1_1	0	+	200	200	0.00	0.31	0.11	0.04
chr1	218519089	218519289	ENST00000414452.1_1	0	-	200	200	0.00	1.00	0.50	0.60
chr3	178102981	178103181	ENST00000414475.1_1	0	-	200	200	0.00	1.00	0.69	0.99
chr13	38058822	38059022	ENST00000414480.1_1	0	-	200	200	0.00	0.07	0.02	0.01
chr9	72728676	72728876	ENST00000414515.7_1	0	-	200	200	0.00	0.18	0.01	0.00
chr2	10729156	10729356	ENST00000414538.1_1	0	+	200	200	0.00	1.00	0.87	1.00
chr19	12662440	12662640	ENST00000414548.1_1	0	+	200	200	0.00	0.01	0.00	0.00
chr13	101133374	101133574	ENST00000414553.1_1	0	-	200	200	0.00	0.13	0.04	0.03
chr2	122407124	122407324	ENST00000414554.6_1	0	+	200	200	0.00	1.00	0.37	0.02
chr21	20125246	20125446	ENST00000414582.1_1	0	-	200	200	0.00	0.03	0.01	0.01
chr2	87754898	87755098	ENST00000414584.1_1	0	+	200	200	0.00	1.00	0.65	0.97
chr3	6532498	6532698	ENST00000414603.1_1	0	+	200	200	0.00	0.31	0.11	0.04
